COURSE TOTAL:,109,10,0,0,0,119,3.915,0,0,0,0,119,
,91.60%,8.40%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-672-300,17,40,15,4,2,78,2.846,0,0,0,0,78,BREMICK M
,21.79%,51.28%,19.23%,5.13%,2.56%,,,,,,,,
PHAR-672-301,17,18,5,0,1,41,3.219,0,0,0,0,41,BREMICK M
,41.46%,43.90%,12.20%,0.00%,2.44%,,,,,,,,
COURSE TOTAL:,34,58,20,4,3,119,2.974,0,0,0,0,119,
,28.57%,48.74%,16.81%,3.36%,2.52%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-705-300,28,6,0,0,0,34,3.823,3,0,0,0,37,ABU BAKER A
,82.35%,17.65%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-705-301,20,0,0,0,0,20,4,0,0,0,0,20,ABU BAKER A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,48,6,0,0,0,54,3.888,3,0,0,0,57,
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-706-300,36,3,0,0,0,39,3.923,1,0,0,0,40,ABU BAKER A
,92.31%,7.69%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-706-301,15,0,0,0,0,15,4,0,0,0,0,15,ABU BAKER A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,51,3,0,0,0,54,3.944,1,0,0,0,55,
,94.44%,5.56%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-710-300,22,39,12,4,0,77,3.025,0,0,0,0,77,FARRIS C
,28.57%,50.65%,15.58%,5.19%,0.00%,,,,,,,,
PHAR-710-301,7,20,8,0,0,35,2.971,0,0,0,0,35,FARRIS C
,20.00%,57.14%,22.86%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,29,59,20,4,0,112,3.008,0,0,0,0,112,
,25.89%,52.68%,17.86%,3.57%,0.00%,,,,,,,,
PHAR-714-300,45,32,0,0,0,77,3.584,0,0,0,0,77,BROWN A
,58.44%,41.56%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-714-301,32,3,0,0,0,35,3.914,0,0,0,0,35,BROWN A
,91.43%,8.57%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,77,35,0,0,0,112,3.687,0,0,0,0,112,
,68.75%,31.25%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-721-300,15,28,31,3,0,77,2.714,0,0,0,0,77,PANAHI L
,19.48%,36.36%,40.26%,3.90%,0.00%,,,,,,,,
PHAR-721-301,5,12,18,0,0,35,2.628,0,0,0,0,35,PANAHI L
,14.29%,34.29%,51.43%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,20,40,49,3,0,112,2.687,0,0,0,0,112,
,17.86%,35.71%,43.75%,2.68%,0.00%,,,,,,,,
PHAR-741-300,31,37,7,1,1,77,3.246,0,0,0,0,77,PALAKURTHI S
,40.26%,48.05%,9.09%,1.30%,1.30%,,,,,,,,
PHAR-741-301,2,20,12,1,0,35,2.657,0,0,0,0,35,PALAKURTHI S
,5.71%,57.14%,34.29%,2.86%,0.00%,,,,,,,,
COURSE TOTAL:,33,57,19,2,1,112,3.062,0,0,0,0,112,
,29.46%,50.89%,16.96%,1.79%,0.89%,,,,,,,,
PHAR-742-300,31,25,18,1,1,76,3.105,1,0,0,0,77,KIM D
,40.79%,32.89%,23.68%,1.32%,1.32%,,,,,,,,
PHAR-742-301,13,14,6,2,0,35,3.085,0,0,0,0,35,KIM D
,37.14%,40.00%,17.14%,5.71%,0.00%,,,,,,,,
COURSE TOTAL:,44,39,24,3,1,111,3.099,1,0,0,0,112,
,39.64%,35.14%,21.62%,2.70%,0.90%,,,,,,,,
PHAR-763-300,7,1,0,0,0,8,3.875,0,0,0,0,8,PHO V
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,1,0,0,0,8,3.875,0,0,0,0,8,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-771-300,8,0,0,0,0,8,4,0,0,0,0,9,EVERETT-HOUSER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
COURSE TOTAL:,8,0,0,0,0,8,4,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-777-300,43,32,2,0,0,77,3.532,0,0,0,0,77,HOLDER E
,55.84%,41.56%,2.60%,0.00%,0.00%,,,,,,,,
PHAR-777-301,19,15,1,0,0,35,3.514,0,0,0,0,35,HOLDER E
,54.29%,42.86%,2.86%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,62,47,3,0,0,112,3.526,0,0,0,0,112,
,55.36%,41.96%,2.68%,0.00%,0.00%,,,,,,,,
PHAR-789-300,16,17,1,0,0,34,3.441,0,0,0,0,34,DANIELS L
,47.06%,50.00%,2.94%,0.00%,0.00%,,,,,,,,
PHAR-789-301,10,6,1,0,0,17,3.529,0,0,0,0,17,DANIELS L
,58.82%,35.29%,5.88%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,26,23,2,0,0,51,3.47,0,0,0,0,51,
,50.98%,45.10%,3.92%,0.00%,0.00%,,,,,,,,
PHAR-810-300,24,50,11,0,0,85,3.152,0,0,0,0,85,PETERSON S
,28.24%,58.82%,12.94%,0.00%,0.00%,,,,,,,,
PHAR-810-301,8,13,3,2,0,26,3.038,0,0,0,0,26,PETERSON S
,30.77%,50.00%,11.54%,7.69%,0.00%,,,,,,,,
COURSE TOTAL:,32,63,14,2,0,111,3.126,0,0,0,0,111,
,28.83%,56.76%,12.61%,1.80%,0.00%,,,,,,,,
PHAR-811-300,18,52,15,0,0,85,3.035,0,0,0,0,85,ALYISMAIL H
,21.18%,61.18%,17.65%,0.00%,0.00%,,,,,,,,
PHAR-811-301,8,12,6,0,0,26,3.076,0,0,0,0,26,ALYISMAIL H
,30.77%,46.15%,23.08%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
COURSE TOTAL:,26,64,21,0,0,111,3.045,0,0,0,0,111,
,23.42%,57.66%,18.92%,0.00%,0.00%,,,,,,,,
PHAR-814-300,81,4,0,0,0,85,3.952,0,0,0,0,85,PHO V
,95.29%,4.71%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-814-301,25,1,0,0,0,26,3.961,0,0,0,0,26,PHO V
,96.15%,3.85%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,106,5,0,0,0,111,3.954,0,0,0,0,111,
,95.50%,4.50%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-820-300,13,2,0,0,0,15,3.866,0,0,0,0,15,PANAHI L
,86.67%,13.33%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-820-301,6,1,0,0,0,7,3.857,0,0,0,0,7,PANAHI L
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-820-302,16,1,0,0,0,17,3.941,0,0,0,0,17,PANAHI L
,94.12%,5.88%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-820-303,5,1,0,0,0,6,3.833,0,0,0,0,6,PANAHI L
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-820-304,7,2,0,0,0,9,3.777,0,0,0,1,10,PANAHI L
,77.78%,22.22%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,47,7,0,0,0,54,3.87,0,0,0,1,55,
,87.04%,12.96%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-821-300,5,1,0,0,0,6,3.833,0,0,0,0,6,PANAHI L
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-821-301,4,1,0,0,0,5,3.8,0,0,0,0,5,PANAHI L
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-821-302,4,3,0,0,0,7,3.571,0,0,0,0,7,PANAHI L
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-821-304,19,3,0,0,0,22,3.863,0,0,0,0,22,PANAHI L
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,32,8,0,0,0,40,3.8,0,0,0,0,40,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-841-300,39,40,6,0,0,85,3.388,0,0,0,0,85,HUTCHISON R
,45.88%,47.06%,7.06%,0.00%,0.00%,,,,,,,,
PHAR-841-301,8,14,4,0,0,26,3.153,0,0,0,0,26,HUTCHISON R
,30.77%,53.85%,15.38%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,47,54,10,0,0,111,3.333,0,0,0,0,111,
,42.34%,48.65%,9.01%,0.00%,0.00%,,,,,,,,
PHAR-842-300,32,47,6,0,0,85,3.305,0,0,0,0,85,CASTRO J
,37.65%,55.29%,7.06%,0.00%,0.00%,,,,,,,,
PHAR-842-301,9,14,3,0,0,26,3.23,0,0,0,0,26,CASTRO J
,34.62%,53.85%,11.54%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,41,61,9,0,0,111,3.288,0,0,0,0,111,
,36.94%,54.95%,8.11%,0.00%,0.00%,,,,,,,,
PHAR-872-300,33,50,1,1,0,85,3.352,0,0,0,0,85,MILLER M
,38.82%,58.82%,1.18%,1.18%,0.00%,,,,,,,,
PHAR-872-301,13,13,0,0,0,26,3.5,0,0,0,0,26,MILLER M
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,46,63,1,1,0,111,3.387,0,0,0,0,111,
,41.44%,56.76%,0.90%,0.90%,0.00%,,,,,,,,
PHAR-876-300,10,4,0,0,0,14,3.714,0,0,0,0,14,PANAHI L
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-876-302,13,1,0,0,0,14,3.928,0,0,0,0,14,PANAHI L
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-876-303,5,0,0,0,0,5,4,0,0,0,0,5,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-876-304,5,1,0,0,0,6,3.833,0,0,0,0,6,PANAHI L
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,33,6,0,0,0,39,3.846,0,0,0,0,39,
,84.62%,15.38%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-877-300,6,2,0,0,0,8,3.75,0,0,0,0,8,PANAHI L
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-877-302,11,3,0,0,0,14,3.785,0,0,0,0,14,PANAHI L
,78.57%,21.43%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-877-304,8,0,0,0,0,8,4,0,0,0,0,8,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-877-305,7,0,0,0,0,7,4,0,0,0,0,7,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,32,5,0,0,0,37,3.864,0,0,0,0,37,
,86.49%,13.51%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-878-300,16,1,0,0,0,17,3.941,0,0,0,0,17,PANAHI L
,94.12%,5.88%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-878-301,5,0,0,0,0,5,4,0,0,0,0,5,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-878-302,15,1,0,0,0,16,3.937,0,0,0,0,16,PANAHI L
,93.75%,6.25%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-878-304,5,0,0,0,0,5,4,0,0,0,1,6,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
COURSE TOTAL:,41,2,0,0,0,43,3.953,0,0,0,1,44,
,95.35%,4.65%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-300,12,0,0,0,0,12,4,0,0,0,0,12,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-301,5,0,0,0,0,5,4,0,0,0,0,5,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-302,7,0,0,0,0,7,4,0,0,0,0,7,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-303,7,0,0,0,0,7,4,0,0,0,0,7,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-304,16,0,0,0,0,16,4,0,0,0,0,16,PANAHI L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-305,7,1,0,0,0,8,3.875,0,0,0,0,8,PANAHI L
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,54,1,0,0,0,55,3.981,0,0,0,0,55,
,98.18%,1.82%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
DEPARTMENT TOTAL:,1403,981,302,32,14,2732,3.351,5,0,0,2,2740,
,51.35%,35.91%,11.05%,1.17%,0.51%,,,,,,,,
COLLEGE TOTAL:,1403,981,302,32,14,2732,3.351,5,0,0,2,2740,
,51.35%,35.91%,11.05%,1.17%,0.51%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,
DEPARTMENT:,HLTH PROMOTION & COMM HLTH SCI,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
HPCH-603-697,14,1,1,0,0,16,3.812,0,0,0,0,16,TAI-SEALE T
,87.50%,6.25%,6.25%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,14,1,1,0,0,16,3.812,0,0,0,0,16,
,87.50%,6.25%,6.25%,0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,14,1,1,0,0,16,3.812,0,0,0,0,16,
,87.50%,6.25%,6.25%,0.00%,0.00%,,,,,,,,
COLLEGE TOTAL:,14,1,1,0,0,16,3.812,0,0,0,0,16,
,87.50%,6.25%,6.25%,0.00%,0.00%,,,,,,,,
