NURS-320-500,3,12,6,0,1,22,2.727,1,0,0,0,0,23,BOSENBARK M
,13.64%,54.55%,27.27%,0.00%,4.55%,,,,,,,,,
COURSE TOTAL:,3,12,6,0,1,22,2.727,1,0,0,0,0,23,
,13.64%,54.55%,27.27%,0.00%,4.55%,,,,,,,,,
NURS-323-500,18,6,0,0,0,24,3.75,0,0,0,0,0,24,WHITE-COREY S
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,6,0,0,0,24,3.75,0,0,0,0,0,24,
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-411-900,34,13,0,0,0,47,3.723,0,0,0,0,0,47,DOWNING N
,72.34%,27.66%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,34,13,0,0,0,47,3.723,0,0,0,0,0,47,
,72.34%,27.66%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-412-500,9,33,5,0,0,47,3.085,0,0,0,0,0,47,DECKER W
,19.15%,70.21%,10.64%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,33,5,0,0,47,3.085,0,0,0,0,0,47,
,19.15%,70.21%,10.64%,0.00%,0.00%,,,,,,,,,
NURS-413-500,24,0,0,0,0,24,4,0,0,0,0,0,24,PITTMAN A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,24,0,0,0,0,24,4,0,0,0,0,0,24,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-420-500,23,24,1,0,0,48,3.458,0,0,0,0,0,48,MUFICH M
,47.92%,50.00%,2.08%,0.00%,0.00%,,,,,,,,,
NURS-420-501,4,13,2,0,0,19,3.105,0,0,0,0,0,19,MUFICH M
,21.05%,68.42%,10.53%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,27,37,3,0,0,67,3.358,0,0,0,0,0,67,
,40.30%,55.22%,4.48%,0.00%,0.00%,,,,,,,,,
NURS-421-500,46,1,0,0,0,47,3.978,0,0,0,0,0,47,VAN S
,97.87%,2.13%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-421-501,19,0,0,0,0,19,4,0,0,0,0,0,19,VAN S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,65,1,0,0,0,66,3.984,0,0,0,0,0,66,
,98.48%,1.52%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-424-700,24,1,0,0,0,25,3.96,0,0,0,0,0,25,JONES-SCHUBART K
,96.00%,4.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,24,1,0,0,0,25,3.96,0,0,0,0,0,25,
,96.00%,4.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-430-500,24,0,0,0,0,24,4,0,0,0,0,0,24,BURNS R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,24,0,0,0,0,24,4,0,0,0,0,0,24,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-432-500,24,0,0,0,0,24,4,0,0,0,0,0,24,GARY J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-432-501,19,2,0,0,0,21,3.904,0,0,0,0,0,21,GARY J
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,43,2,0,0,0,45,3.955,0,0,0,0,0,45,
,95.56%,4.44%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-434-500,24,0,0,0,0,24,4,0,0,0,0,0,24,VAN S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-434-501,21,0,0,0,0,21,4,0,0,0,0,0,21,VAN S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,45,0,0,0,0,45,4,0,0,0,0,0,45,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-462-700,19,3,0,0,0,22,3.863,0,0,0,0,0,22,BRUCE R
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,3,0,0,0,22,3.863,0,0,0,0,0,22,
,86.36%,13.64%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-464-700,23,1,0,0,0,24,3.958,0,0,0,1,0,25,AUTHEMENT R
,95.83%,4.17%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
NURS-464-701,17,1,0,0,0,18,3.944,0,0,0,1,1,20,AUTHEMENT R
,94.44%,5.56%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,40,2,0,0,0,42,3.952,0,0,0,2,1,45,
,95.24%,4.76%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-467-700,18,6,1,0,0,25,3.68,0,0,0,0,2,27,AUTHEMENT R
,72.00%,24.00%,4.00%,0.00%,0.00%,,,,,,,,,
NURS-467-701,5,6,0,0,0,11,3.454,0,0,0,0,0,11,AUTHEMENT R
,45.45%,54.55%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,23,12,1,0,0,36,3.611,0,0,0,0,2,38,
,63.89%,33.33%,2.78%,0.00%,0.00%,,,,,,,,,
NURS-503-700,8,0,0,0,0,8,4,0,0,0,0,0,8,UTTERBACK V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8,4,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-523-700,6,9,0,0,0,15,3.4,0,0,0,0,0,15,HARE M
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,9,0,0,0,15,3.4,0,0,0,0,0,15,
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-552-700,33,2,0,0,0,35,3.942,0,0,0,0,0,35,GARY J
,94.29%,5.71%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,33,2,0,0,0,35,3.942,0,0,0,0,0,35,
,94.29%,5.71%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-556-700,37,7,0,0,0,44,3.84,0,0,0,0,0,44,MONTALVO-LIENDO N
,84.09%,15.91%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,37,7,0,0,0,44,3.84,0,0,0,0,0,44,
,84.09%,15.91%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-689-700,7,0,0,0,0,7,4,0,0,0,0,0,7,BONNER R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,695,260,29,3,1,988,3.618,4,0,0,8,3,1003,
,70.34%,26.32%,2.94%,0.30%,0.10%,,,,,,,,,
COLLEGE TOTAL:,695,260,29,3,1,988,3.618,4,0,0,8,3,1003,
,70.34%,26.32%,2.94%,0.30%,0.10%,,,,,,,,,
