COURSE TOTAL:,11,7,1,0,0,19 3.526,0,0,0,0,0,19,
,57.89%,36.84%,5.26%,0.00%,0.00%,,,,,,,,,
PHEO-645-600,7,5,0,0,0,12 3.583,1,0,0,0,1,14,BENDEN M
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,7,5,0,0,0,12 3.583,1,0,0,0,1,14,
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-650-601,22,1,0,0,0,23 3.956,0,0,0,0,0,23,RENE A
,95.65%,4.35%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,1,0,0,0,23 3.957,0,0,0,0,0,23,
,95.65%,4.35%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-655-600,4,1,1,0,0,6 3.500,0,0,0,0,0,6,PERES C
,66.67%,16.67%,16.67%,0.00%,0.00%,,,,,,,,,
PHEO-655-601,5,4,0,0,0,9 3.556,0,0,0,0,0,9,PERES C
,55.56%,44.44%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,5,1,0,0,15 3.533,0,0,0,0,0,15,
,60.00%,33.33%,6.67%,0.00%,0.00%,,,,,,,,,
PHEO-679-600,14,2,0,0,0,16 3.875,0,0,0,0,0,16,BENDEN M
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,2,0,0,0,16 3.875,0,0,0,0,0,16,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
DEPARTMENT TOTAL:,125,34,2,0,0,161 3.764,1,0,0,2,2,166,
,77.64%,21.12%,1.24%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
PHEB-600-600,17,11,0,0,0,28 3.607,0,0,0,1,0,29,HAN D
,60.71%,39.29%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-600-601,28,7,1,0,0,36 3.750,0,0,0,0,0,36,NOBLES R
,77.78%,19.44%,2.78%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,45,18,1,0,0,64 3.688,0,0,0,1,0,65,
,70.31%,28.13%,1.56%,0.00%,0.00%,,,,,,,,,
PHEB-602-600,20,9,4,0,0,33 3.485,0,0,0,2,1,36,ZOH R
,60.61%,27.27%,12.12%,0.00%,0.00%,,,,,,,,,
PHEB-602-601,5,6,0,0,0,11 3.454,1,0,0,0,0,12,ZHENG Q
,45.45%,54.55%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,15,4,0,0,44 3.477,1,0,0,2,1,48,
,56.82%,34.09%,9.09%,0.00%,0.00%,,,,,,,,,
PHEB-610-600,31,5,0,0,0,36 3.861,0,0,0,0,0,36,XU X
,86.11%,13.89%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-610-601,8,3,0,0,0,11 3.727,0,0,0,0,0,11,TAYLOR B
,72.73%,27.27%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,39,8,0,0,0,47 3.830,0,0,0,0,0,47,
,82.98%,17.02%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-611-601,7,1,1,0,0,9 3.667,0,0,0,0,0,9,MEYER T
,77.78%,11.11%,11.11%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,1,1,0,0,9 3.667,0,0,0,0,0,9,
,77.78%,11.11%,11.11%,0.00%,0.00%,,,,,,,,,
PHEB-614-600,10,5,1,0,0,16 3.562,0,0,0,0,0,16,TEKWE C
,62.50%,31.25%,6.25%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,10,5,1,0,0,16 3.563,0,0,0,0,0,16,
,62.50%,31.25%,6.25%,0.00%,0.00%,,,,,,,,,
PHEB-619-600,23,0,0,0,0,23 4.000,0,0,0,0,0,23,LILLIBRIDGE R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-619-601,10,6,0,0,1,17 3.412,0,0,0,0,0,17,SHAH D
,58.82%,35.29%,0.00%,0.00%,5.88%,,,,,,,,,
COURSE TOTAL:,33,6,0,0,1,40 3.750,0,0,0,0,0,40,
,82.50%,15.00%,0.00%,0.00%,2.50%,,,,,,,,,
PHEB-689-601,5,0,0,0,0,5 4.000,0,0,0,0,0,5,ZHAO H
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-689-602,14,1,0,0,0,15 3.933,0,0,0,0,0,15,TAYLOR B
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-689-603,30,2,0,0,0,32 3.938,0,0,0,0,0,32,HORNEY J
,93.75%,6.25%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,49,3,0,0,0,52 3.942,0,0,0,0,0,52,
,94.23%,5.77%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
DEPARTMENT TOTAL:,208,56,7,0,1,272 3.728,1,0,0,3,1,277,
,76.47%,20.59%,2.57%,0.00%,0.37%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,HEALTH POLICY & MANAGEMENT,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
PHPM-605-600,39,20,1,1,1,62 3.532,0,0,0,1,0,63,HATALA J
,62.90%,32.26%,1.61%,1.61%,1.61%,,,,,,,,,
COURSE TOTAL:,39,20,1,1,1,62 3.532,0,0,0,1,0,63,
,62.90%,32.26%,1.61%,1.61%,1.61%,,,,,,,,,
PHPM-614-600,39,3,0,0,0,42 3.929,0,0,0,0,0,42,HATALA J
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,39,3,0,0,0,42 3.929,0,0,0,0,0,42,
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-624-600,14,3,0,0,0,17 3.824,0,0,0,0,0,17,MCNAIR L
,82.35%,17.65%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,3,0,0,0,17 3.824,0,0,0,0,0,17,
,82.35%,17.65%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-631-600,16,5,0,0,0,21 3.762,0,0,0,0,0,21,KUM H
,76.19%,23.81%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,5,0,0,0,21 3.762,0,0,0,0,0,21,
,76.19%,23.81%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-633-600,17,6,1,0,0,24 3.667,0,0,0,0,0,24,BOLIN J
,70.83%,25.00%,4.17%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,6,1,0,0,24 3.667,0,0,0,0,0,24,
,70.83%,25.00%,4.17%,0.00%,0.00%,,,,,,,,,
PHPM-640-600,24,20,0,0,0,44 3.546,0,0,0,0,0,44,MCMAUGHAN MOUDOUNI
,54.55%,45.45%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,24,20,0,0,0,44 3.545,0,0,0,0,0,44,
,54.55%,45.45%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,HEALTH POLICY & MANAGEMENT,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
PHPM-654-600,5,5,0,0,0,10 3.500,0,0,0,0,0,10,MORRISEY M
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-654-601,4,3,0,0,0,7 3.571,0,0,0,0,0,7,MORRISEY M
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,8,0,0,0,17 3.529,0,0,0,0,0,17,
,52.94%,47.06%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-661-600,9,4,0,0,0,13 3.692,0,0,0,0,0,13,OHSFELDT R
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,4,0,0,0,13 3.692,0,0,0,0,0,13,
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-669-600,8,0,0,0,0,8 4.000,0,0,0,0,0,8,MORRISEY M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8 4.000,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-672-600,6,1,0,0,0,7 3.857,0,0,0,0,0,7,KUM H
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,1,0,0,0,7 3.857,0,0,0,0,0,7,
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-680-600,20,0,0,0,0,20 4.000,0,0,0,0,0,20,ALEXANDER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,0,0,0,0,20 4.000,0,0,0,0,0,20,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHPM-689-600,6,4,0,0,0,10 3.600,0,0,0,0,0,10,MORRISEY M
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,HEALTH POLICY & MANAGEMENT,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
COURSE TOTAL:,6,4,0,0,0,10 3.600,0,0,0,0,0,10,
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,207,74,2,1,1,285 3.702,0,0,0,1,0,286,
,72.63%,25.96%,0.70%,0.35%,0.35%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,HLTH PROMOTION & COMM HLTH SCI,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
HPCH-603-600,27,7,0,0,1,35 3.686,0,0,0,0,0,35,TAI-SEALE T
,77.14%,20.00%,0.00%,0.00%,2.86%,,,,,,,,,
HPCH-603-601,2,3,1,0,0,6 3.167,0,0,0,0,0,6,TAI-SEALE T
,33.33%,50.00%,16.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,29,10,1,0,1,41 3.610,0,0,0,0,0,41,
,70.73%,24.39%,2.44%,0.00%,2.44%,,,,,,,,,
HPCH-605-600,4,3,1,0,0,8 3.375,0,0,0,1,0,9,CAMPOS-BOWERS M
,50.00%,37.50%,12.50%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,3,1,0,0,8 3.375,0,0,0,1,0,9,
,50.00%,37.50%,12.50%,0.00%,0.00%,,,,,,,,,
HPCH-606-600,9,2,0,0,0,11 3.818,0,0,0,1,0,12,PEPPER C
,81.82%,18.18%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,2,0,0,0,11 3.818,0,0,0,1,0,12,
,81.82%,18.18%,0.00%,0.00%,0.00%,,,,,,,,,
HPCH-610-600,17,0,0,0,0,17 4.000,0,0,0,0,0,17,BURDINE J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,0,0,0,0,17 4.000,0,0,0,0,0,17,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
HPCH-612P-600,10,4,3,0,0,17 3.412,0,0,0,0,0,17,HONG Y
,58.82%,23.53%,17.65%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,4,3,0,0,17 3.412,0,0,0,0,0,17,
,58.82%,23.53%,17.65%,0.00%,0.00%,,,,,,,,,
HPCH-613-600,4,7,4,0,0,15 3.000,0,0,0,0,0,15,SHARKEY J
,26.67%,46.67%,26.67%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,HLTH PROMOTION & COMM HLTH SCI,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
HPCH-613-601,6,5,0,0,0,11 3.546,0,0,0,0,0,11,MILLARD A
,54.55%,45.45%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,12,4,0,0,26 3.231,0,0,0,0,0,26,
,38.46%,46.15%,15.38%,0.00%,0.00%,,,,,,,,,
HPCH-640-600,8,0,0,0,0,8 4.000,0,0,0,0,0,8,TAI-SEALE T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
HPCH-640-601,7,0,0,0,0,7 4.000,0,0,0,0,0,7,TAI-SEALE T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,0,0,0,0,15 4.000,0,0,0,0,0,15,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
HPCH-673-600,1,4,1,0,0,6 3.000,0,0,0,1,0,7,SHARKEY J
,16.67%,66.67%,16.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,4,1,0,0,6 3.000,0,0,0,1,0,7,
,16.67%,66.67%,16.67%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,HLTH PROMOTION & COMM HLTH SCI,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
DEPARTMENT TOTAL:,95,35,10,0,1,141 3.582,0,0,0,3,0,144,
,67.38%,24.82%,7.09%,0.00%,0.71%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,PUBLIC HEALTH STUDIES,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
PHLT-301-500,16,7,1,1,1,26 3.385,0,0,0,0,0,26,GRIFFITH J
,61.54%,26.92%,3.85%,3.85%,3.85%,,,,,,,,,
COURSE TOTAL:,16,7,1,1,1,26 3.385,0,0,0,0,0,26,
,61.54%,26.92%,3.85%,3.85%,3.85%,,,,,,,,,
PHLT-302-500,35,4,0,0,0,39 3.897,0,0,0,0,0,39,KODATT S
,89.74%,10.26%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,35,4,0,0,0,39 3.897,0,0,0,0,0,39,
,89.74%,10.26%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-303-500,27,0,0,0,0,27 4.000,0,0,0,0,0,27,APPIAH B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,27,0,0,0,0,27 4.000,0,0,0,0,0,27,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-305-501,26,5,0,0,0,31 3.839,0,0,0,0,0,31,RAMIREZ G
,83.87%,16.13%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,26,5,0,0,0,31 3.839,0,0,0,0,0,31,
,83.87%,16.13%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-308-500,8,0,0,0,0,8 4.000,0,0,0,0,0,8,APPIAH B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8 4.000,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-309-500,19,0,0,0,0,19 4.000,0,0,0,0,0,19,APPIAH B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,0,0,0,0,19 4.000,0,0,0,0,0,19,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,PUBLIC HEALTH STUDIES,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
PHLT-314-500,11,1,0,0,0,12 3.917,0,0,0,0,0,12,LIN S
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,1,0,0,0,12 3.917,0,0,0,0,0,12,
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-315-500,8,3,0,0,0,11 3.727,0,0,0,0,0,11,ROSS J
,72.73%,27.27%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,3,0,0,0,11 3.727,0,0,0,0,0,11,
,72.73%,27.27%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-330-500,38,1,0,0,0,39 3.974,0,0,0,0,0,39,ROSS J
,97.44%,2.56%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,38,1,0,0,0,39 3.974,0,0,0,0,0,39,
,97.44%,2.56%,0.00%,0.00%,0.00%,,,,,,,,,
PHLT-412-500,17,2,0,0,0,19 3.895,0,0,0,0,0,19,LIN S
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,2,0,0,0,19 3.895,0,0,0,0,0,19,
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR SPRING 2016 - COLLEGE STATION,,,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,PUBLIC HEALTH STUDIES,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPR,I,S,U,Q,X,TOTAL,INSTRUCTOR
-----------------,-------,-------,------- -------,-------,,------- ----- -----,,-----,-----,-----,-----,,-------,-------------------
DEPARTMENT TOTAL:,205,23,1,1,1,231 3.861,0,0,0,0,0,231,
,88.74%,9.96%,0.43%,0.43%,0.43%,,,,,,,,,
COLLEGE TOTAL:,840,222,22,2,4,1090 3.736,,2,0,0,9,3,1104,
,77.06%,20.37%,2.02%,0.18%,0.37%,,,,,,,,,
