------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-714-300,103,0,0,0,0,0,0,103,4,0,0,0,0,103,BARRINGTON J
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,0,0,0,0,0,103,4,0,0,0,0,103,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-716-300,75,0,23,0,1,0,0,99,3.747,4,0,0,0,103,ALLEN S
,75.76%,0.00%,23.23%,0.00%,1.01%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,75,0,23,0,1,0,0,99,3.747,4,0,0,0,103,
,75.76%,0.00%,23.23%,0.00%,1.01%,0.00%,0.00%,,,,,,,,
DDDS-717-300,67,0,22,0,0,0,0,89,3.752,14,0,0,0,103,ALLEN S
,75.28%,0.00%,24.72%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,67,0,22,0,0,0,0,89,3.752,14,0,0,0,103,
,75.28%,0.00%,24.72%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-718-300,51,0,48,0,3,0,1,103,3.436,0,0,0,0,103,ALLEN S
,49.51%,0.00%,46.60%,0.00%,2.91%,0.00%,0.97%,,,,,,,,
COURSE TOTAL:,51,0,48,0,3,0,1,103,3.436,0,0,0,0,103,
,49.51%,0.00%,46.60%,0.00%,2.91%,0.00%,0.97%,,,,,,,,
DDDS-719-300,87,0,16,0,0,0,0,103,3.844,0,0,0,0,103,ALLEN S
,84.47%,0.00%,15.53%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,87,0,16,0,0,0,0,103,3.844,0,0,0,0,103,
,84.47%,0.00%,15.53%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-721-300,96,0,7,0,0,0,0,103,3.932,0,0,0,0,103,HENNESSY B
,93.20%,0.00%,6.80%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,96,0,7,0,0,0,0,103,3.932,0,0,0,0,103,
,93.20%,0.00%,6.80%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7270-301,1,0,4,0,1,0,0,6,3,0,0,0,0,6,REGAN D
,16.67%,0.00%,66.67%,0.00%,16.67%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,1,0,4,0,1,0,0,6,3,0,0,0,0,6,
,16.67%,0.00%,66.67%,0.00%,16.67%,0.00%,0.00%,,,,,,,,
DDDS-731-300,80,0,24,0,1,0,0,105,3.752,0,0,0,0,105,GONZALEZ M
,76.19%,0.00%,22.86%,0.00%,0.95%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,80,0,24,0,1,0,0,105,3.752,0,0,0,0,105,
,76.19%,0.00%,22.86%,0.00%,0.95%,0.00%,0.00%,,,,,,,,
DDDS-741-300,81,0,22,0,0,0,0,103,3.786,0,0,0,0,103,GONZALEZ M
,78.64%,0.00%,21.36%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,81,0,22,0,0,0,0,103,3.786,0,0,0,0,103,
,78.64%,0.00%,21.36%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-742-300,105,0,0,0,0,0,0,105,4,0,0,0,0,105,ELLIS M
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,105,0,0,0,0,0,0,105,4,0,0,0,0,105,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-761-300,81,0,22,0,0,0,0,103,3.786,0,0,0,0,103,TAYLOR R
,78.64%,0.00%,21.36%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,81,0,22,0,0,0,0,103,3.786,0,0,0,0,103,
,78.64%,0.00%,21.36%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-771-300,73,0,25,0,1,0,0,99,3.727,4,0,0,0,103,MCWHORTER A
,73.74%,0.00%,25.25%,0.00%,1.01%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,73,0,25,0,1,0,0,99,3.727,4,0,0,0,103,
,73.74%,0.00%,25.25%,0.00%,1.01%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8004-300,93,0,1,0,0,0,0,94,3.989,10,0,0,0,104,BARRINGTON J
,98.94%,0.00%,1.06%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,93,0,1,0,0,0,0,94,3.989,10,0,0,0,104,
,98.94%,0.00%,1.06%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8034-300,63,0,0,0,0,0,0,63,4,41,0,0,0,104,BARRINGTON J
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,63,0,0,0,0,0,0,63,4,41,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8060-300,44,0,53,0,6,0,1,104,3.336,0,0,0,1,105,SCHWEITZER J
,42.31%,0.00%,50.96%,0.00%,5.77%,0.00%,0.96%,,,,,,,,
COURSE TOTAL:,44,0,53,0,6,0,1,104,3.336,0,0,0,1,105,
,42.31%,0.00%,50.96%,0.00%,5.77%,0.00%,0.96%,,,,,,,,
DDDS-8064-300,70,0,26,0,4,0,0,100,3.66,4,0,0,0,104,BARRINGTON J
,70.00%,0.00%,26.00%,0.00%,4.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,70,0,26,0,4,0,0,100,3.66,4,0,0,0,104,
,70.00%,0.00%,26.00%,0.00%,4.00%,0.00%,0.00%,,,,,,,,
DDDS-8080-300,38,0,51,0,10,0,6,105,3.095,0,0,0,0,105,ROTHMAN STOLER A
,36.19%,0.00%,48.57%,0.00%,9.52%,0.00%,5.71%,,,,,,,,
DDDS-8080-301,0,0,2,0,3,0,0,5,2.4,0,0,0,0,5,ROTHMAN STOLER A
,0.00%,0.00%,40.00%,0.00%,60.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,38,0,53,0,13,0,6,110,3.063,0,0,0,0,110,
,34.55%,0.00%,48.18%,0.00%,11.82%,0.00%,5.45%,,,,,,,,
DDDS-8084-300,9,0,87,0,8,0,0,104,3.009,0,0,0,0,104,BARRINGTON J
,8.65%,0.00%,83.65%,0.00%,7.69%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,9,0,87,0,8,0,0,104,3.009,0,0,0,0,104,
,8.65%,0.00%,83.65%,0.00%,7.69%,0.00%,0.00%,,,,,,,,
DDDS-8140-300,23,0,22,0,1,0,0,46,3.478,59,0,0,0,105,TIMOTHE P
,50.00%,0.00%,47.83%,0.00%,2.17%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,23,0,22,0,1,0,0,46,3.478,59,0,0,0,105,
,50.00%,0.00%,47.83%,0.00%,2.17%,0.00%,0.00%,,,,,,,,
DDDS-8160-300,88,0,16,0,0,0,0,104,3.846,0,0,0,0,104,GONZALEZ M
,84.62%,0.00%,15.38%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,88,0,16,0,0,0,0,104,3.846,0,0,0,0,104,
,84.62%,0.00%,15.38%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8180-300,38,0,60,0,5,0,1,104,3.288,0,0,0,0,104,KONTOGIORGOS D
,36.54%,0.00%,57.69%,0.00%,4.81%,0.00%,0.96%,,,,,,,,
COURSE TOTAL:,38,0,60,0,5,0,1,104,3.288,0,0,0,0,104,
,36.54%,0.00%,57.69%,0.00%,4.81%,0.00%,0.96%,,,,,,,,
DDDS-8200-300,103,0,1,0,0,0,0,104,3.99,0,0,0,0,104,MILLER A
,99.04%,0.00%,0.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,1,0,0,0,0,104,3.99,0,0,0,0,104,
,99.04%,0.00%,0.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8204-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,ALLEN S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8220-300,71,0,32,0,2,0,0,105,3.657,0,0,0,0,105,CRAMER G
,67.62%,0.00%,30.48%,0.00%,1.90%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,71,0,32,0,2,0,0,105,3.657,0,0,0,0,105,
,67.62%,0.00%,30.48%,0.00%,1.90%,0.00%,0.00%,,,,,,,,
DDDS-8224-300,16,0,83,0,5,0,0,104,3.105,0,0,0,0,104,BARRINGTON J
,15.38%,0.00%,79.81%,0.00%,4.81%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,16,0,83,0,5,0,0,104,3.105,0,0,0,0,104,
,15.38%,0.00%,79.81%,0.00%,4.81%,0.00%,0.00%,,,,,,,,
DDDS-8240-300,37,0,44,0,14,0,9,104,2.961,0,0,0,1,105,GONZALEZ M
,35.58%,0.00%,42.31%,0.00%,13.46%,0.00%,8.65%,,,,,,,,
COURSE TOTAL:,37,0,44,0,14,0,9,104,2.961,0,0,0,1,105,
,35.58%,0.00%,42.31%,0.00%,13.46%,0.00%,8.65%,,,,,,,,
DDDS-8241-300,27,0,69,0,7,0,1,104,3.163,0,0,0,0,104,READ FULLER A
,25.96%,0.00%,66.35%,0.00%,6.73%,0.00%,0.96%,,,,,,,,
COURSE TOTAL:,27,0,69,0,7,0,1,104,3.163,0,0,0,0,104,
,25.96%,0.00%,66.35%,0.00%,6.73%,0.00%,0.96%,,,,,,,,
DDDS-8280-300,85,0,19,0,0,0,0,104,3.817,1,0,0,0,105,WOO V
,81.73%,0.00%,18.27%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,85,0,19,0,0,0,0,104,3.817,1,0,0,0,105,
,81.73%,0.00%,18.27%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8304-300,103,0,0,0,0,0,0,103,4,1,0,0,0,104,TAHMASBI
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,0,0,0,0,0,103,4,1,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8320-300,28,0,67,0,7,0,0,102,3.205,2,0,0,0,104,TAYLOR R
,27.45%,0.00%,65.69%,0.00%,6.86%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,28,0,67,0,7,0,0,102,3.205,2,0,0,0,104,
,27.45%,0.00%,65.69%,0.00%,6.86%,0.00%,0.00%,,,,,,,,
DDDS-8324-300,77,0,19,0,8,0,0,104,3.663,0,0,0,0,104,TAYLOR R
,74.04%,0.00%,18.27%,0.00%,7.69%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,77,0,19,0,8,0,0,104,3.663,0,0,0,0,104,
,74.04%,0.00%,18.27%,0.00%,7.69%,0.00%,0.00%,,,,,,,,
DDDS-8340-300,51,0,50,0,3,0,0,104,3.461,0,0,0,0,104,MCWHORTER A
,49.04%,0.00%,48.08%,0.00%,2.88%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,51,0,50,0,3,0,0,104,3.461,0,0,0,0,104,
,49.04%,0.00%,48.08%,0.00%,2.88%,0.00%,0.00%,,,,,,,,
DDDS-8360-300,45,0,49,0,7,0,3,104,3.278,0,0,0,0,104,REGAN D
,43.27%,0.00%,47.12%,0.00%,6.73%,0.00%,2.88%,,,,,,,,
DDDS-8360-301,0,0,4,0,1,0,0,5,2.8,0,0,0,0,5,REGAN D
,0.00%,0.00%,80.00%,0.00%,20.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,45,0,53,0,8,0,3,109,3.256,0,0,0,0,109,
,41.28%,0.00%,48.62%,0.00%,7.34%,0.00%,2.75%,,,,,,,,
DDDS-8364-300,14,0,57,0,1,0,0,72,3.18,32,0,0,0,104,BARRINGTON J
,19.44%,0.00%,79.17%,0.00%,1.39%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,14,0,57,0,1,0,0,72,3.18,32,0,0,0,104,
,19.44%,0.00%,79.17%,0.00%,1.39%,0.00%,0.00%,,,,,,,,
DDDS-8370-300,103,0,2,0,0,0,0,105,3.98,0,0,0,0,105,SIMONS P
,98.10%,0.00%,1.90%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,2,0,0,0,0,105,3.98,0,0,0,0,105,
,98.10%,0.00%,1.90%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8380-300,34,0,56,0,12,0,2,104,3.153,1,0,0,0,105,REUBEN J
,32.69%,0.00%,53.85%,0.00%,11.54%,0.00%,1.92%,,,,,,,,
COURSE TOTAL:,34,0,56,0,12,0,2,104,3.153,1,0,0,0,105,
,32.69%,0.00%,53.85%,0.00%,11.54%,0.00%,1.92%,,,,,,,,
DDDS-8400-300,44,0,50,0,5,0,1,100,3.36,5,0,0,0,105,ALLEN S
,44.00%,0.00%,50.00%,0.00%,5.00%,0.00%,1.00%,,,,,,,,
COURSE TOTAL:,44,0,50,0,5,0,1,100,3.36,5,0,0,0,105,
,44.00%,0.00%,50.00%,0.00%,5.00%,0.00%,1.00%,,,,,,,,
DDDS-8404-300,76,0,24,0,0,0,0,100,3.76,4,0,0,0,104,BARRINGTON J
,76.00%,0.00%,24.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,76,0,24,0,0,0,0,100,3.76,4,0,0,0,104,
,76.00%,0.00%,24.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8500-300,75,0,27,0,0,0,2,104,3.663,1,0,0,0,105,GONZALEZ M
,72.12%,0.00%,25.96%,0.00%,0.00%,0.00%,1.92%,,,,,,,,
COURSE TOTAL:,75,0,27,0,0,0,2,104,3.663,1,0,0,0,105,
,72.12%,0.00%,25.96%,0.00%,0.00%,0.00%,1.92%,,,,,,,,
DDDS-8600-300,51,0,49,0,2,0,1,103,3.446,1,0,0,0,104,ALLEN S
,49.51%,0.00%,47.57%,0.00%,1.94%,0.00%,0.97%,,,,,,,,
COURSE TOTAL:,51,0,49,0,2,0,1,103,3.446,1,0,0,0,104,
,49.51%,0.00%,47.57%,0.00%,1.94%,0.00%,0.97%,,,,,,,,
DDDS-8610-300,66,0,28,0,4,0,7,105,3.39,0,0,0,0,105,REGAN D
,62.86%,0.00%,26.67%,0.00%,3.81%,0.00%,6.67%,,,,,,,,
DDDS-8610-301,4,0,3,0,0,0,0,7,3.571,0,0,0,0,7,REGAN D
,57.14%,0.00%,42.86%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,70,0,31,0,4,0,7,112,3.401,0,0,0,0,112,
,62.50%,0.00%,27.68%,0.00%,3.57%,0.00%,6.25%,,,,,,,,
DDDS-9040-301,84,0,16,0,4,0,0,104,3.769,0,0,0,0,104,TALEGHANI ESFAH M
,80.77%,0.00%,15.38%,0.00%,3.85%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,84,0,16,0,4,0,0,104,3.769,0,0,0,0,104,
,80.77%,0.00%,15.38%,0.00%,3.85%,0.00%,0.00%,,,,,,,,
DDDS-9044-300,27,0,75,0,0,0,0,102,3.264,0,0,0,0,102,BARRINGTON J
,26.47%,0.00%,73.53%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,27,0,75,0,0,0,0,102,3.264,0,0,0,0,102,
,26.47%,0.00%,73.53%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9070-300,44,0,51,0,7,0,0,102,3.362,0,0,0,0,102,TAYLOR R
,43.14%,0.00%,50.00%,0.00%,6.86%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,44,0,51,0,7,0,0,102,3.362,0,0,0,0,102,
,43.14%,0.00%,50.00%,0.00%,6.86%,0.00%,0.00%,,,,,,,,
DDDS-9080-300,102,0,0,0,0,0,0,102,4,0,0,0,0,102,LIESCHESKI J
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,102,0,0,0,0,0,0,102,4,0,0,0,0,102,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9090-300,60,0,37,0,1,0,0,98,3.602,4,0,0,0,102,MCWHORTER A
,61.22%,0.00%,37.76%,0.00%,1.02%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,60,0,37,0,1,0,0,98,3.602,4,0,0,0,102,
,61.22%,0.00%,37.76%,0.00%,1.02%,0.00%,0.00%,,,,,,,,
DDDS-9110-300,69,0,20,0,13,0,0,102,3.549,0,0,0,0,102,REUBEN J
,67.65%,0.00%,19.61%,0.00%,12.75%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,69,0,20,0,13,0,0,102,3.549,0,0,0,0,102,
,67.65%,0.00%,19.61%,0.00%,12.75%,0.00%,0.00%,,,,,,,,
