DDDS-6800-300,26,12,41,12,11,1,2,105,3.066,0,0,0,0,105,MCDONALD S
,24.76%,11.43%,39.05%,11.43%,10.48%,0.95%,1.90%,,,,,,,,
COURSE TOTAL:,26,12,41,12,11,1,2,105,3.066,0,0,0,0,105,
,24.76%,11.43%,39.05%,11.43%,10.48%,0.95%,1.90%,,,,,,,,
DDDS-6804-300,92,9,2,1,0,0,1,105,3.885,0,0,0,0,105,MCDONALD S
,87.62%,8.57%,1.90%,0.95%,0.00%,0.00%,0.95%,,,,,,,,
COURSE TOTAL:,92,9,2,1,0,0,1,105,3.885,0,0,0,0,105,
,87.62%,8.57%,1.90%,0.95%,0.00%,0.00%,0.95%,,,,,,,,
DDDS-6820-300,32,16,22,14,17,4,0,105,3.076,0,0,0,0,105,QIN C
,30.48%,15.24%,20.95%,13.33%,16.19%,3.81%,0.00%,,,,,,,,
COURSE TOTAL:,32,16,22,14,17,4,0,105,3.076,0,0,0,0,105,
,30.48%,15.24%,20.95%,13.33%,16.19%,3.81%,0.00%,,,,,,,,
DDDS-6840-300,51,29,20,0,5,0,0,105,3.576,0,0,0,0,105,MASH L
,48.57%,27.62%,19.05%,0.00%,4.76%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,51,29,20,0,5,0,0,105,3.576,0,0,0,0,105,
,48.57%,27.62%,19.05%,0.00%,4.76%,0.00%,0.00%,,,,,,,,
DDDS-6844-300,33,29,40,2,1,0,0,105,3.433,0,0,0,0,105,MASH L
,31.43%,27.62%,38.10%,1.90%,0.95%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,33,29,40,2,1,0,0,105,3.433,0,0,0,0,105,
,31.43%,27.62%,38.10%,1.90%,0.95%,0.00%,0.00%,,,,,,,,
DDDS-6860-300,45,23,32,4,1,0,0,105,3.509,0,0,0,0,105,DECHOW P
,42.86%,21.90%,30.48%,3.81%,0.95%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,45,23,32,4,1,0,0,105,3.509,0,0,0,0,105,
,42.86%,21.90%,30.48%,3.81%,0.95%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-6870-300,17,12,28,9,31,7,1,105,2.719,0,0,0,0,105,RUEST L
,16.19%,11.43%,26.67%,8.57%,29.52%,6.67%,0.95%,,,,,,,,
COURSE TOTAL:,17,12,28,9,31,7,1,105,2.719,0,0,0,0,105,
,16.19%,11.43%,26.67%,8.57%,29.52%,6.67%,0.95%,,,,,,,,
DDDS-6880-300,22,11,29,17,26,0,0,105,2.933,0,0,0,0,105,WRIGHT J
,20.95%,10.48%,27.62%,16.19%,24.76%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,22,11,29,17,26,0,0,105,2.933,0,0,0,0,105,
,20.95%,10.48%,27.62%,16.19%,24.76%,0.00%,0.00%,,,,,,,,
DDDS-7010-300,25,30,35,3,4,1,0,98,3.331,0,0,0,0,98,BENINGER C
,25.51%,30.61%,35.71%,3.06%,4.08%,1.02%,0.00%,,,,,,,,
COURSE TOTAL:,25,30,35,3,4,1,0,98,3.331,0,0,0,0,98,
,25.51%,30.61%,35.71%,3.06%,4.08%,1.02%,0.00%,,,,,,,,
DDDS-7020-300,15,12,37,18,16,0,0,98,2.959,0,0,0,0,98,JALALI S
,15.31%,12.24%,37.76%,18.37%,16.33%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,15,12,37,18,16,0,0,98,2.959,0,0,0,0,98,
,15.31%,12.24%,37.76%,18.37%,16.33%,0.00%,0.00%,,,,,,,,
DDDS-7024-300,27,30,35,4,1,0,1,98,3.367,0,0,0,0,98,JALALI S
,27.55%,30.61%,35.71%,4.08%,1.02%,0.00%,1.02%,,,,,,,,
COURSE TOTAL:,27,30,35,4,1,0,1,98,3.367,0,0,0,0,98,
,27.55%,30.61%,35.71%,4.08%,1.02%,0.00%,1.02%,,,,,,,,
DDDS-7040-300,27,20,36,11,4,0,0,98,3.28,0,0,0,0,98,MUNS C
,27.55%,20.41%,36.73%,11.22%,4.08%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,27,20,36,11,4,0,0,98,3.28,0,0,0,0,98,
,27.55%,20.41%,36.73%,11.22%,4.08%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7044-300,15,16,49,16,2,0,0,98,3.132,0,0,0,0,98,BURNETT J
,15.31%,16.33%,50.00%,16.33%,2.04%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,15,16,49,16,2,0,0,98,3.132,0,0,0,0,98,
,15.31%,16.33%,50.00%,16.33%,2.04%,0.00%,0.00%,,,,,,,,
DDDS-7080-300,94,3,1,0,0,0,0,98,3.974,0,0,0,0,98,GANNAWAY M
,95.92%,3.06%,1.02%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,94,3,1,0,0,0,0,98,3.974,0,0,0,0,98,
,95.92%,3.06%,1.02%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-7100-300,28,18,24,16,10,2,0,98,3.153,0,0,0,0,98,MASH L
,28.57%,18.37%,24.49%,16.33%,10.20%,2.04%,0.00%,,,,,,,,
COURSE TOTAL:,28,18,24,16,10,2,0,98,3.153,0,0,0,0,98,
,28.57%,18.37%,24.49%,16.33%,10.20%,2.04%,0.00%,,,,,,,,
DDDS-7104-300,23,18,44,9,4,0,0,98,3.239,0,0,0,0,98,MASH L
,23.47%,18.37%,44.90%,9.18%,4.08%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,23,18,44,9,4,0,0,98,3.239,0,0,0,0,98,
,23.47%,18.37%,44.90%,9.18%,4.08%,0.00%,0.00%,,,,,,,,
DDDS-7120-300,9,16,43,11,16,3,0,98,2.892,0,0,0,0,98,GROGAN D
,9.18%,16.33%,43.88%,11.22%,16.33%,3.06%,0.00%,,,,,,,,
COURSE TOTAL:,9,16,43,11,16,3,0,98,2.892,0,0,0,0,98,
,9.18%,16.33%,43.88%,11.22%,16.33%,3.06%,0.00%,,,,,,,,
DDDS-7140-300,73,8,13,4,0,0,0,98,3.765,0,0,0,0,98,HENNESSY B
,74.49%,8.16%,13.27%,4.08%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,73,8,13,4,0,0,0,98,3.765,0,0,0,0,98,
,74.49%,8.16%,13.27%,4.08%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7160-300,23,18,34,6,15,2,0,98,3.102,0,0,0,0,98,WRIGHT J
,23.47%,18.37%,34.69%,6.12%,15.31%,2.04%,0.00%,,,,,,,,
COURSE TOTAL:,23,18,34,6,15,2,0,98,3.102,0,0,0,0,98,
,23.47%,18.37%,34.69%,6.12%,15.31%,2.04%,0.00%,,,,,,,,
DDDS-7170-300,48,9,28,6,7,0,0,98,3.433,0,0,0,0,98,LIANG H
,48.98%,9.18%,28.57%,6.12%,7.14%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,48,9,28,6,7,0,0,98,3.433,0,0,0,0,98,
,48.98%,9.18%,28.57%,6.12%,7.14%,0.00%,0.00%,,,,,,,,
DDDS-7190-300,47,17,23,5,6,0,0,98,3.479,0,0,0,0,98,BUDINSKAYA O
,47.96%,17.35%,23.47%,5.10%,6.12%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,47,17,23,5,6,0,0,98,3.479,0,0,0,0,98,
,47.96%,17.35%,23.47%,5.10%,6.12%,0.00%,0.00%,,,,,,,,
DDDS-7210-300,42,19,31,3,3,0,0,98,3.479,0,0,0,0,98,TAYLOR R
,42.86%,19.39%,31.63%,3.06%,3.06%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,42,19,31,3,3,0,0,98,3.479,0,0,0,0,98,
,42.86%,19.39%,31.63%,3.06%,3.06%,0.00%,0.00%,,,,,,,,
DDDS-7214-300,63,21,8,4,2,0,0,98,3.709,0,0,0,0,98,TAYLOR R
,64.29%,21.43%,8.16%,4.08%,2.04%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,63,21,8,4,2,0,0,98,3.709,0,0,0,0,98,
,64.29%,21.43%,8.16%,4.08%,2.04%,0.00%,0.00%,,,,,,,,
DDDS-7230-300,20,17,39,15,7,0,0,98,3.142,0,0,0,0,98,GROGAN D
,20.41%,17.35%,39.80%,15.31%,7.14%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,20,17,39,15,7,0,0,98,3.142,0,0,0,0,98,
,20.41%,17.35%,39.80%,15.31%,7.14%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7250-300,23,30,40,5,0,0,0,98,3.362,0,0,0,0,98,MCWHORTER A
,23.47%,30.61%,40.82%,5.10%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,23,30,40,5,0,0,0,98,3.362,0,0,0,0,98,
,23.47%,30.61%,40.82%,5.10%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-7270-300,15,12,36,14,20,1,0,98,2.918,0,0,0,0,98,REGAN D
,15.31%,12.24%,36.73%,14.29%,20.41%,1.02%,0.00%,,,,,,,,
COURSE TOTAL:,15,12,36,14,20,1,0,98,2.918,0,0,0,0,98,
,15.31%,12.24%,36.73%,14.29%,20.41%,1.02%,0.00%,,,,,,,,
DDDS-7274-300,95,2,1,0,0,0,0,98,3.979,0,0,0,0,98,REGAN D
,96.94%,2.04%,1.02%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,95,2,1,0,0,0,0,98,3.979,0,0,0,0,98,
,96.94%,2.04%,1.02%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-7290-300,30,15,28,10,13,1,1,98,3.147,0,0,0,0,98,REUBEN J
,30.61%,15.31%,28.57%,10.20%,13.27%,1.02%,1.02%,,,,,,,,
COURSE TOTAL:,30,15,28,10,13,1,1,98,3.147,0,0,0,0,98,
,30.61%,15.31%,28.57%,10.20%,13.27%,1.02%,1.02%,,,,,,,,
DDDS-7330-300,65,18,14,1,0,0,0,98,3.75,0,0,0,0,98,RANKIN K
,66.33%,18.37%,14.29%,1.02%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,65,18,14,1,0,0,0,98,3.75,0,0,0,0,98,
,66.33%,18.37%,14.29%,1.02%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-7350-300,36,16,30,7,9,0,0,98,3.321,0,0,0,0,98,ZARTMAN R
,36.73%,16.33%,30.61%,7.14%,9.18%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,36,16,30,7,9,0,0,98,3.321,0,0,0,0,98,
,36.73%,16.33%,30.61%,7.14%,9.18%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7353-300,33,33,27,3,2,0,0,98,3.469,0,0,0,0,98,ZARTMAN R
,33.67%,33.67%,27.55%,3.06%,2.04%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,33,33,27,3,2,0,0,98,3.469,0,0,0,0,98,
,33.67%,33.67%,27.55%,3.06%,2.04%,0.00%,0.00%,,,,,,,,
DDDS-8004-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,RANKIN K
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8034-300,88,3,0,0,1,0,0,92,3.961,12,0,0,0,104,GANNAWAY M
,95.65%,3.26%,0.00%,0.00%,1.09%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,88,3,0,0,1,0,0,92,3.961,12,0,0,0,104,
,95.65%,3.26%,0.00%,0.00%,1.09%,0.00%,0.00%,,,,,,,,
DDDS-8060-300,6,10,41,21,15,5,7,105,2.566,0,0,0,0,105,SCHWEITZER J
,5.71%,9.52%,39.05%,20.00%,14.29%,4.76%,6.67%,,,,,,,,
DDDS-8060-301,0,0,0,0,7,0,0,7,2,0,0,0,0,7,SCHWEITZER J
,0.00%,0.00%,0.00%,0.00%,100,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,6,10,41,21,22,5,7,112,2.531,0,0,0,0,112,
,5.36%,8.93%,36.61%,18.75%,19.64%,4.46%,6.25%,,,,,,,,
DDDS-8064-300,28,2,31,2,41,0,0,104,2.875,0,0,0,0,104,SCHWEITZER J
,26.92%,1.92%,29.81%,1.92%,39.42%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,28,2,31,2,41,0,0,104,2.875,0,0,0,0,104,
,26.92%,1.92%,29.81%,1.92%,39.42%,0.00%,0.00%,,,,,,,,
DDDS-8080-300,80,18,7,0,0,0,0,105,3.847,0,0,0,0,105,PRATS L
,76.19%,17.14%,6.67%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,80,18,7,0,0,0,0,105,3.847,0,0,0,0,105,
,76.19%,17.14%,6.67%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8084-300,51,15,18,13,4,3,0,104,3.403,0,0,0,0,104,PRATS L
,49.04%,14.42%,17.31%,12.50%,3.85%,2.88%,0.00%,,,,,,,,
COURSE TOTAL:,51,15,18,13,4,3,0,104,3.403,0,0,0,0,104,
,49.04%,14.42%,17.31%,12.50%,3.85%,2.88%,0.00%,,,,,,,,
DDDS-8140-300,26,33,40,3,2,0,0,104,3.375,0,0,0,0,104,MIRANDA M
,25.00%,31.73%,38.46%,2.88%,1.92%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,26,33,40,3,2,0,0,104,3.375,0,0,0,0,104,
,25.00%,31.73%,38.46%,2.88%,1.92%,0.00%,0.00%,,,,,,,,
DDDS-8160-300,90,11,3,0,1,0,0,105,3.9,0,0,0,0,105,GROGAN D
,85.71%,10.48%,2.86%,0.00%,0.95%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,90,11,3,0,1,0,0,105,3.9,0,0,0,0,105,
,85.71%,10.48%,2.86%,0.00%,0.95%,0.00%,0.00%,,,,,,,,
DDDS-8180-300,14,25,52,7,6,0,0,104,3.163,0,0,0,0,104,KONTOGIORGOS D
,13.46%,24.04%,50.00%,6.73%,5.77%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,14,25,52,7,6,0,0,104,3.163,0,0,0,0,104,
,13.46%,24.04%,50.00%,6.73%,5.77%,0.00%,0.00%,,,,,,,,
DDDS-8200-300,44,41,17,1,1,0,0,104,3.605,0,0,0,0,104,PRATS L
,42.31%,39.42%,16.35%,0.96%,0.96%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,44,41,17,1,1,0,0,104,3.605,0,0,0,0,104,
,42.31%,39.42%,16.35%,0.96%,0.96%,0.00%,0.00%,,,,,,,,
DDDS-8204-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,PRATS L
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8220-300,46,25,29,3,2,0,0,105,3.523,0,0,0,0,105,CRAMER G
,43.81%,23.81%,27.62%,2.86%,1.90%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,46,25,29,3,2,0,0,105,3.523,0,0,0,0,105,
,43.81%,23.81%,27.62%,2.86%,1.90%,0.00%,0.00%,,,,,,,,
DDDS-8224-300,2,9,43,25,15,1,1,96,2.729,8,0,0,0,104,BENINGER C
,2.08%,9.38%,44.79%,26.04%,15.63%,1.04%,1.04%,,,,,,,,
DDDS-8224-301,0,0,1,5,7,0,0,13,2.269,0,0,0,0,13,BENINGER C
,0.00%,0.00%,7.69%,38.46%,53.85%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,2,9,44,30,22,1,1,109,2.674,8,0,0,0,117,
,1.83%,8.26%,40.37%,27.52%,20.18%,0.92%,0.92%,,,,,,,,
DDDS-8240-300,3,26,43,17,14,1,0,104,2.918,1,0,0,0,105,GONZALEZ M
,2.88%,25.00%,41.35%,16.35%,13.46%,0.96%,0.00%,,,,,,,,
COURSE TOTAL:,3,26,43,17,14,1,0,104,2.918,1,0,0,0,105,
,2.88%,25.00%,41.35%,16.35%,13.46%,0.96%,0.00%,,,,,,,,
DDDS-8241-300,31,21,35,12,4,1,0,104,3.283,0,0,0,0,104,GONZALEZ M
,29.81%,20.19%,33.65%,11.54%,3.85%,0.96%,0.00%,,,,,,,,
COURSE TOTAL:,31,21,35,12,4,1,0,104,3.283,0,0,0,0,104,
,29.81%,20.19%,33.65%,11.54%,3.85%,0.96%,0.00%,,,,,,,,
DDDS-8264-300,101,2,1,0,0,0,0,104,3.98,0,0,0,0,104,KOFFORD K
,97.12%,1.92%,0.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,101,2,1,0,0,0,0,104,3.98,0,0,0,0,104,
,97.12%,1.92%,0.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8280-300,62,24,16,2,0,0,0,104,3.701,0,0,0,0,104,WRIGHT J
,59.62%,23.08%,15.38%,1.92%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,62,24,16,2,0,0,0,104,3.701,0,0,0,0,104,
,59.62%,23.08%,15.38%,1.92%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8304-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,FLINT D
