PHAR-771-301,13,0,0,0,0,13,4,0,0,0,0,13,EVERETT-HOUSER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,39,0,0,0,0,39,4,0,0,0,0,39,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-777-300,67,4,0,0,0,71,3.943,0,0,0,0,71,GRAYSON S
,94.37%,5.63%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-777-301,37,5,0,0,0,42,3.88,0,0,0,0,42,GRAYSON S
,88.10%,11.90%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,9,0,0,0,113,3.92,0,0,0,0,113,
,92.04%,7.96%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-810-300,23,30,10,0,0,63,3.206,0,0,0,0,63,ALONZO J
,36.51%,47.62%,15.87%,0.00%,0.00%,,,,,,,,
PHAR-810-301,21,14,4,0,0,39,3.435,0,0,0,0,39,ALONZO J
,53.85%,35.90%,10.26%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,44,44,14,0,0,102,3.294,0,0,0,0,102,
,43.14%,43.14%,13.73%,0.00%,0.00%,,,,,,,,
PHAR-811-300,11,30,21,0,1,63,2.793,0,0,0,0,63,ALYISMAIL H
,17.46%,47.62%,33.33%,0.00%,1.59%,,,,,,,,
PHAR-811-301,13,16,10,1,0,40,3.025,0,0,0,0,40,ALYISMAIL H
,32.50%,40.00%,25.00%,2.50%,0.00%,,,,,,,,
COURSE TOTAL:,24,46,31,1,1,103,2.883,0,0,0,0,103,
,23.30%,44.66%,30.10%,0.97%,0.97%,,,,,,,,
PHAR-814-300,47,16,0,0,0,63,3.746,0,0,0,0,63,BROWN A
,74.60%,25.40%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-814-301,28,12,0,0,0,40,3.7,0,0,0,0,40,BROWN A
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,75,28,0,0,0,103,3.728,0,0,0,0,103,
,72.82%,27.18%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-841-300,42,18,2,0,1,63,3.587,0,0,0,0,63,HUTCHISON R
,66.67%,28.57%,3.17%,0.00%,1.59%,,,,,,,,
PHAR-841-301,32,6,2,0,0,40,3.75,0,0,0,0,40,HUTCHISON R
,80.00%,15.00%,5.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,74,24,4,0,1,103,3.65,0,0,0,0,103,
,71.84%,23.30%,3.88%,0.00%,0.97%,,,,,,,,
PHAR-842-300,20,35,3,0,1,59,3.237,4,0,0,0,63,CASTRO J
,33.90%,59.32%,5.08%,0.00%,1.69%,,,,,,,,
PHAR-842-301,16,21,1,0,0,38,3.394,1,0,0,1,40,CASTRO J
,42.11%,55.26%,2.63%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,36,56,4,0,1,97,3.298,5,0,0,1,103,
,37.11%,57.73%,4.12%,0.00%,1.03%,,,,,,,,
PHAR-872-300,41,19,3,0,0,63,3.603,0,0,0,0,63,OFILI T
,65.08%,30.16%,4.76%,0.00%,0.00%,,,,,,,,
PHAR-872-301,27,13,0,0,0,40,3.675,0,0,0,0,40,OFILI T
,67.50%,32.50%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,68,32,3,0,0,103,3.631,0,0,0,0,103,
,66.02%,31.07%,2.91%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
DEPARTMENT TOTAL:,1320,767,227,12,6,2332,3.336,5,0,0,1,2339,
,56.60%,32.89%,9.73%,0.51%,0.26%,,,,,,,,
COLLEGE TOTAL:,1320,767,227,12,6,2332,3.336,5,0,0,1,2339,
,56.60%,32.89%,9.73%,0.51%,0.26%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,
DEPARTMENT:,HLTH PROMOTION & COMM HLTH SCI,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
HPCH-603-696,22,5,2,0,0,29,3.689,0,0,0,0,29,TAI-SEALE T
,75.86%,17.24%,6.90%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,22,5,2,0,0,29,3.689,0,0,0,0,29,
,75.86%,17.24%,6.90%,0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,22,5,2,0,0,29,3.689,0,0,0,0,29,
,75.86%,17.24%,6.90%,0.00%,0.00%,,,,,,,,
COLLEGE TOTAL:,22,5,2,0,0,29,3.689,0,0,0,0,29,
,75.86%,17.24%,6.90%,0.00%,0.00%,,,,,,,,
