DDDS-8380-300,34,0,56,0,12,0,2,104,3.153,1,0,0,0,105,REUBEN J
,32.69%,0.00%,53.85%,0.00%,11.54%,0.00%,1.92%,,,,,,,,
COURSE TOTAL:,34,0,56,0,12,0,2,104,3.153,1,0,0,0,105,
,32.69%,0.00%,53.85%,0.00%,11.54%,0.00%,1.92%,,,,,,,,
DDDS-8400-300,44,0,50,0,5,0,1,100,3.36,5,0,0,0,105,ALLEN S
,44.00%,0.00%,50.00%,0.00%,5.00%,0.00%,1.00%,,,,,,,,
COURSE TOTAL:,44,0,50,0,5,0,1,100,3.36,5,0,0,0,105,
,44.00%,0.00%,50.00%,0.00%,5.00%,0.00%,1.00%,,,,,,,,
DDDS-8500-300,75,0,27,0,0,0,2,104,3.663,1,0,0,0,105,GONZALEZ M
,72.12%,0.00%,25.96%,0.00%,0.00%,0.00%,1.92%,,,,,,,,
COURSE TOTAL:,75,0,27,0,0,0,2,104,3.663,1,0,0,0,105,
,72.12%,0.00%,25.96%,0.00%,0.00%,0.00%,1.92%,,,,,,,,
DDDS-8610-300,66,0,28,0,4,0,7,105,3.39,0,0,0,0,105,REGAN D
,62.86%,0.00%,26.67%,0.00%,3.81%,0.00%,6.67%,,,,,,,,
DDDS-8610-301,4,0,3,0,0,0,0,7,3.571,0,0,0,0,7,REGAN D
,57.14%,0.00%,42.86%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,70,0,31,0,4,0,7,112,3.401,0,0,0,0,112,
,62.50%,0.00%,27.68%,0.00%,3.57%,0.00%,6.25%,,,,,,,,
DDDS-9070-300,44,0,51,0,7,0,0,102,3.362,0,0,0,0,102,TAYLOR R
,43.14%,0.00%,50.00%,0.00%,6.86%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,44,0,51,0,7,0,0,102,3.362,0,0,0,0,102,
,43.14%,0.00%,50.00%,0.00%,6.86%,0.00%,0.00%,,,,,,,,
DDDS-9090-300,60,0,37,0,1,0,0,98,3.602,4,0,0,0,102,MCWHORTER A
,61.22%,0.00%,37.76%,0.00%,1.02%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,60,0,37,0,1,0,0,98,3.602,4,0,0,0,102,
,61.22%,0.00%,37.76%,0.00%,1.02%,0.00%,0.00%,,,,,,,,
DDDS-9110-300,69,0,20,0,13,0,0,102,3.549,0,0,0,0,102,REUBEN J
,67.65%,0.00%,19.61%,0.00%,12.75%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,69,0,20,0,13,0,0,102,3.549,0,0,0,0,102,
,67.65%,0.00%,19.61%,0.00%,12.75%,0.00%,0.00%,,,,,,,,
DDDS-9190-300,89,0,13,0,0,0,0,102,3.872,0,0,0,0,102,PATEL P
,87.25%,0.00%,12.75%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,89,0,13,0,0,0,0,102,3.872,0,0,0,0,102,
,87.25%,0.00%,12.75%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9230-300,32,0,52,0,17,0,1,102,3.117,0,0,0,0,102,GLICKMAN G
,31.37%,0.00%,50.98%,0.00%,16.67%,0.00%,0.98%,,,,,,,,
COURSE TOTAL:,32,0,52,0,17,0,1,102,3.117,0,0,0,0,102,
,31.37%,0.00%,50.98%,0.00%,16.67%,0.00%,0.98%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DEPARTMENT TOTAL:,1651,0,817,0,132,0,32,2632,3.584,92,0,0,2,2726,
,62.73%,0.00%,31.04%,0.00%,5.02%,0.00%,1.22%,,,,,,,,
COLLEGE TOTAL:,1651,0,817,0,132,0,32,2632,3.584,92,0,0,2,2726,
,62.73%,0.00%,31.04%,0.00%,5.02%,0.00%,1.22%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,MEDICINE,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF MEDICINE,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
EDHP-633-700,7,0,1,0,0,0,0,8,3.875,0,0,0,0,9,ARNOLD S
,87.50%,0.00%,12.50%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,0,1,0,0,0,0,8,3.875,0,0,0,0,9,
,87.50%,0.00%,12.50%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,7,0,1,0,0,0,0,8,3.875,0,0,0,0,9,
,87.50%,0.00%,12.50%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COLLEGE TOTAL:,7,0,1,0,0,0,0,8,3.875,0,0,0,0,9,
,87.50%,0.00%,12.50%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
