PHAR-701-301,18,5,3,0,0,26,3.576,0,0,0,0,26,PETERSON S
,69.23%,19.23%,11.54%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,84,18,8,0,0,110,3.69,0,0,0,0,110,
,76.36%,16.36%,7.27%,0.00%,0.00%,,,,,,,,
PHAR-705-300,40,2,0,0,0,42,3.952,0,0,0,0,42,CHAVEZ M
,95.24%,4.76%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-705-301,12,0,0,0,0,12,4,0,0,0,0,12,CHAVEZ M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,52,2,0,0,0,54,3.962,0,0,0,0,54,
,96.30%,3.70%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-706-300,38,4,0,0,0,42,3.904,0,0,0,0,42,CHAVEZ M
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-706-301,13,1,0,0,0,14,3.928,0,0,0,0,14,CHAVEZ M
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,51,5,0,0,0,56,3.91,0,0,0,0,56,
,91.07%,8.93%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-712-300,16,54,13,1,0,84,3.011,0,0,0,0,84,BUSTAMANTE J
,19.05%,64.29%,15.48%,1.19%,0.00%,,,,,,,,
PHAR-712-301,8,12,6,0,0,26,3.076,0,0,0,0,26,BUSTAMANTE J
,30.77%,46.15%,23.08%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,24,66,19,1,0,110,3.027,0,0,0,0,110,
,21.82%,60.00%,17.27%,0.91%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-713-300,26,48,10,0,0,84,3.19,0,0,0,0,84,HAMOUDA A
,30.95%,57.14%,11.90%,0.00%,0.00%,,,,,,,,
PHAR-713-301,14,9,3,0,0,26,3.423,0,0,0,0,26,HAMOUDA A
,53.85%,34.62%,11.54%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,40,57,13,0,0,110,3.245,0,0,0,0,110,
,36.36%,51.82%,11.82%,0.00%,0.00%,,,,,,,,
PHAR-715-300,54,30,0,0,0,84,3.642,0,0,0,0,84,FARRIS C
,64.29%,35.71%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-715-301,16,10,0,0,0,26,3.615,0,0,0,0,26,FARRIS C
,61.54%,38.46%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,70,40,0,0,0,110,3.636,0,0,0,0,110,
,63.64%,36.36%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-720-300,10,0,0,0,0,10,4,0,0,0,0,10,FARRIS C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,10,0,0,0,0,10,4,0,0,0,0,10,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-726-300,21,42,20,1,0,84,2.988,0,0,0,0,84,DANIELS L
,25.00%,50.00%,23.81%,1.19%,0.00%,,,,,,,,
PHAR-726-301,7,11,6,2,0,26,2.884,0,0,0,0,26,DANIELS L
,26.92%,42.31%,23.08%,7.69%,0.00%,,,,,,,,
COURSE TOTAL:,28,53,26,3,0,110,2.963,0,0,0,0,110,
,25.45%,48.18%,23.64%,2.73%,0.00%,,,,,,,,
PHAR-734-300,21,4,1,0,0,26,3.769,0,0,0,0,26,ALYISMAIL H
,80.77%,15.38%,3.85%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-734-301,4,1,0,0,0,5,3.8,0,0,0,0,5,ALYISMAIL H
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,5,1,0,0,31,3.774,0,0,0,0,31,
,80.65%,16.13%,3.23%,0.00%,0.00%,,,,,,,,
PHAR-757-300,32,39,13,0,0,84,3.226,0,0,0,0,84,ALKHATEEB F
,38.10%,46.43%,15.48%,0.00%,0.00%,,,,,,,,
PHAR-757-301,15,11,0,0,0,26,3.576,0,0,0,0,26,ALKHATEEB F
,57.69%,42.31%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,47,50,13,0,0,110,3.309,0,0,0,0,110,
,42.73%,45.45%,11.82%,0.00%,0.00%,,,,,,,,
PHAR-766-300,15,0,0,0,0,15,4,0,0,0,0,15,GRANBERRY M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-766-301,6,0,0,0,0,6,4,0,0,0,0,6,JOSEPH M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,21,0,0,0,0,21,4,0,0,0,0,21,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-771-300,21,0,0,0,0,21,4,0,0,0,0,21,CHAVEZ M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-771-301,5,0,0,0,0,5,4,0,0,0,0,6,CHAVEZ M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,26,0,0,0,0,26,4,0,0,0,0,27,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-778-300,47,35,1,0,0,83,3.554,0,0,0,1,84,PEREZ S
,56.63%,42.17%,1.20%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-778-301,14,12,0,0,0,26,3.538,0,0,0,0,26,PEREZ S
,53.85%,46.15%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,61,47,1,0,0,109,3.55,0,0,0,1,110,
,55.96%,43.12%,0.92%,0.00%,0.00%,,,,,,,,
PHAR-785-307,5,0,0,0,0,5,4,0,0,0,0,5,CHOUDHURY M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-789-300,11,6,0,0,0,17,3.647,0,0,0,0,17,CASTRO J
,64.71%,35.29%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,11,6,0,0,0,17,3.647,0,0,0,0,17,
,64.71%,35.29%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-801-300,54,16,10,0,0,80,3.55,0,0,0,0,80,PETERSON S
,67.50%,20.00%,12.50%,0.00%,0.00%,,,,,,,,
PHAR-801-301,16,5,12,0,0,33,3.121,0,0,0,0,33,PETERSON S
,48.48%,15.15%,36.36%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,70,21,22,0,0,113,3.424,0,0,0,0,113,
,61.95%,18.58%,19.47%,0.00%,0.00%,,,,,,,,
PHAR-813-300,15,51,14,0,0,80,3.012,0,0,0,0,80,ELMAGEED Z
,18.75%,63.75%,17.50%,0.00%,0.00%,,,,,,,,
PHAR-813-301,3,21,9,0,0,33,2.818,0,0,0,0,33,ELMAGEED Z
,9.09%,63.64%,27.27%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,18,72,23,0,0,113,2.955,0,0,0,0,113,
,15.93%,63.72%,20.35%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-815-300,58,20,0,0,0,78,3.743,0,0,0,2,80,LUCE A
,74.36%,25.64%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-815-301,28,5,0,0,0,33,3.848,0,0,0,0,33,LUCE A
,84.85%,15.15%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,86,25,0,0,0,111,3.774,0,0,0,2,113,
,77.48%,22.52%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-865-300,4,1,0,0,0,5,3.8,0,0,0,0,5,CHAVEZ M
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,4,1,0,0,0,5,3.8,0,0,0,0,5,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-870-300,7,3,0,0,0,10,3.7,0,0,0,0,11,CHAVEZ M
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,3,0,0,0,10,3.7,0,0,0,0,11,
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-871-300,61,17,2,0,0,80,3.737,0,0,0,0,80,IVY D
,76.25%,21.25%,2.50%,0.00%,0.00%,,,,,,,,
PHAR-871-301,27,6,0,0,0,33,3.818,0,0,0,0,33,IVY D
,81.82%,18.18%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,88,23,2,0,0,113,3.761,0,0,0,0,113,
,77.88%,20.35%,1.77%,0.00%,0.00%,,,,,,,,
PHAR-872-300,75,4,1,0,0,80,3.925,0,0,0,0,80,MILLER M
,93.75%,5.00%,1.25%,0.00%,0.00%,,,,,,,,
PHAR-872-301,33,0,0,0,0,33,4,0,0,0,0,33,MILLER M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
COURSE TOTAL:,108,4,1,0,0,113,3.946,0,0,0,0,113,
,95.58%,3.54%,0.88%,0.00%,0.00%,,,,,,,,
PHAR-875-300,21,47,11,1,0,80,3.1,0,0,0,0,80,BREMICK M
,26.25%,58.75%,13.75%,1.25%,0.00%,,,,,,,,
PHAR-875-301,7,15,11,0,0,33,2.878,0,0,0,0,33,BREMICK M
,21.21%,45.45%,33.33%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,28,62,22,1,0,113,3.035,0,0,0,0,113,
,24.78%,54.87%,19.47%,0.88%,0.00%,,,,,,,,
PHAR-876-300,25,6,2,0,0,33,3.696,0,0,0,0,33,CHAVEZ M
,75.76%,18.18%,6.06%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,6,2,0,0,33,3.696,0,0,0,0,33,
,75.76%,18.18%,6.06%,0.00%,0.00%,,,,,,,,
PHAR-877-300,33,7,0,0,0,40,3.825,0,0,0,0,40,CHAVEZ M
,82.50%,17.50%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,33,7,0,0,0,40,3.825,0,0,0,0,40,
,82.50%,17.50%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-878-300,23,2,0,0,0,25,3.92,0,0,0,0,25,CHAVEZ M
,92.00%,8.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,23,2,0,0,0,25,3.92,0,0,0,0,25,
,92.00%,8.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-879-300,27,1,0,0,0,28,3.964,0,0,0,0,28,CHAVEZ M
,96.43%,3.57%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,27,1,0,0,0,28,3.964,0,0,0,0,28,
,96.43%,3.57%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-880-300,5,1,1,0,0,7,3.571,0,0,0,0,7,CHAVEZ M
,71.43%,14.29%,14.29%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,5,1,1,0,0,7,3.571,0,0,0,0,7,
,71.43%,14.29%,14.29%,0.00%,0.00%,,,,,,,,
PHAR-886-300,9,3,0,0,0,12,3.75,0,0,0,0,12,CHAVEZ M
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,9,3,0,0,0,12,3.75,0,0,0,0,12,
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-893-300,5,0,0,0,0,5,4,0,0,0,0,5,CHAVEZ M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-894-300,6,0,0,0,0,6,4,0,0,0,0,6,CHAVEZ M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-897-300,7,1,0,0,0,8,3.875,0,0,0,0,8,CHAVEZ M
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,1,0,0,0,8,3.875,0,0,0,0,8,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
DEPARTMENT TOTAL:,1510,948,313,22,3,2796,3.373,0,0,0,3,2801,
,54.01%,33.91%,11.19%,0.79%,0.11%,,,,,,,,
COLLEGE TOTAL:,1510,948,313,22,3,2796,3.373,0,0,0,3,2801,
,54.01%,33.91%,11.19%,0.79%,0.11%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHEO-600-697,7,2,0,0,0,9,3.777,0,0,0,0,10,BENDEN M
,77.78%,22.22%,0.00%,0.00%,0.00%,,,,,,,,
PHEO-600-698,8,3,2,0,0,13,3.461,0,0,0,0,17,BENDEN M
,61.54%,23.08%,15.38%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,15,5,2,0,0,22,3.59,0,0,0,0,27,
,68.18%,22.73%,9.09%,0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,15,5,2,0,0,22,3.59,0,0,0,0,27,
,68.18%,22.73%,9.09%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,
DEPARTMENT:,HEALTH POLICY & MANAGEMENT,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHPM-605-609,9,4,0,0,0,13,3.692,0,0,0,0,13,HATALA J
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,9,4,0,0,0,13,3.692,0,0,0,0,13,
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,9,4,0,0,0,13,3.692,0,0,0,0,13,
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,
DEPARTMENT:,HLTH PROMOTION & COMM HLTH SCI,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
HPCH-606-600,11,0,0,0,1,12,3.666,0,0,0,0,12,PEPPER C
,91.67%,0.00%,0.00%,0.00%,8.33%,,,,,,,,
COURSE TOTAL:,11,0,0,0,1,12,3.666,0,0,0,0,12,
,91.67%,0.00%,0.00%,0.00%,8.33%,,,,,,,,
DEPARTMENT TOTAL:,11,0,0,0,1,12,3.666,0,0,0,0,12,
,91.67%,0.00%,0.00%,0.00%,8.33%,,,,,,,,
COLLEGE TOTAL:,35,9,2,0,1,47,3.638,0,0,0,0,52,
,74.47%,19.15%,4.26%,0.00%,2.13%,,,,,,,,
