SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7104-300,11,0,80,0,11,0,2,104,2.942,0,0,0,0,104,BENINGER C
,10.58%,0.00%,76.92%,0.00%,10.58%,0.00%,1.92%,,,,,,,,
COURSE TOTAL:,11,0,80,0,11,0,2,104,2.942,0,0,0,0,104,
,10.58%,0.00%,76.92%,0.00%,10.58%,0.00%,1.92%,,,,,,,,
DDDS-7120-300,67,0,30,0,5,0,0,102,3.607,0,0,0,2,104,ELLIS M
,65.69%,0.00%,29.41%,0.00%,4.90%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,67,0,30,0,5,0,0,102,3.607,0,0,0,2,104,
,65.69%,0.00%,29.41%,0.00%,4.90%,0.00%,0.00%,,,,,,,,
DDDS-7140-300,80,0,21,0,3,0,0,104,3.74,0,0,0,0,104,HENNESSY B
,76.92%,0.00%,20.19%,0.00%,2.88%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,80,0,21,0,3,0,0,104,3.74,0,0,0,0,104,
,76.92%,0.00%,20.19%,0.00%,2.88%,0.00%,0.00%,,,,,,,,
DDDS-7160-300,44,0,52,0,8,0,0,104,3.346,0,0,0,0,104,WOO V
,42.31%,0.00%,50.00%,0.00%,7.69%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,44,0,52,0,8,0,0,104,3.346,0,0,0,0,104,
,42.31%,0.00%,50.00%,0.00%,7.69%,0.00%,0.00%,,,,,,,,
DDDS-7170-300,71,0,27,0,6,0,0,104,3.625,0,0,0,0,104,LIANG H
,68.27%,0.00%,25.96%,0.00%,5.77%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,71,0,27,0,6,0,0,104,3.625,0,0,0,0,104,
,68.27%,0.00%,25.96%,0.00%,5.77%,0.00%,0.00%,,,,,,,,
DDDS-7173-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,NAIR M
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7190-300,93,0,10,0,0,0,0,103,3.902,1,0,0,0,104,BUDINSKAYA O
,90.29%,0.00%,9.71%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,93,0,10,0,0,0,0,103,3.902,1,0,0,0,104,
,90.29%,0.00%,9.71%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-7210-300,60,0,40,0,4,0,0,104,3.538,0,0,0,0,104,TAYLOR R
,57.69%,0.00%,38.46%,0.00%,3.85%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,60,0,40,0,4,0,0,104,3.538,0,0,0,0,104,
,57.69%,0.00%,38.46%,0.00%,3.85%,0.00%,0.00%,,,,,,,,
DDDS-7230-300,100,0,4,0,0,0,0,104,3.961,0,0,0,0,104,ELLIS M
,96.15%,0.00%,3.85%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,100,0,4,0,0,0,0,104,3.961,0,0,0,0,104,
,96.15%,0.00%,3.85%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-7270-300,23,0,57,0,18,0,6,104,2.875,0,0,0,0,104,REGAN D
,22.12%,0.00%,54.81%,0.00%,17.31%,0.00%,5.77%,,,,,,,,
COURSE TOTAL:,23,0,57,0,18,0,6,104,2.875,0,0,0,0,104,
,22.12%,0.00%,54.81%,0.00%,17.31%,0.00%,5.77%,,,,,,,,
DDDS-7290-300,48,0,40,0,11,0,2,101,3.306,3,0,0,0,104,REUBEN J
,47.52%,0.00%,39.60%,0.00%,10.89%,0.00%,1.98%,,,,,,,,
COURSE TOTAL:,48,0,40,0,11,0,2,101,3.306,3,0,0,0,104,
,47.52%,0.00%,39.60%,0.00%,10.89%,0.00%,1.98%,,,,,,,,
DDDS-7330-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,NOUREL-DIN A
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-7350-300,50,0,48,0,4,0,0,102,3.45,2,0,0,0,104,ZARTMAN R
,49.02%,0.00%,47.06%,0.00%,3.92%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,50,0,48,0,4,0,0,102,3.45,2,0,0,0,104,
,49.02%,0.00%,47.06%,0.00%,3.92%,0.00%,0.00%,,,,,,,,
DDDS-8004-300,85,0,3,0,0,0,0,88,3.965,14,0,0,0,102,BARRINGTON J
,96.59%,0.00%,3.41%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,85,0,3,0,0,0,0,88,3.965,14,0,0,0,102,
,96.59%,0.00%,3.41%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8044-300,102,0,0,0,0,0,0,102,4,0,0,0,0,102,BARRINGTON J
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,102,0,0,0,0,0,0,102,4,0,0,0,0,102,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8060-300,19,0,66,0,13,0,4,102,2.941,0,0,0,0,102,SCHWEITZER J
,18.63%,0.00%,64.71%,0.00%,12.75%,0.00%,3.92%,,,,,,,,
COURSE TOTAL:,19,0,66,0,13,0,4,102,2.941,0,0,0,0,102,
,18.63%,0.00%,64.71%,0.00%,12.75%,0.00%,3.92%,,,,,,,,
DDDS-8064-300,7,0,28,0,67,0,0,102,2.411,0,0,0,0,102,SCHWEITZER J
,6.86%,0.00%,27.45%,0.00%,65.69%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,0,28,0,67,0,0,102,2.411,0,0,0,0,102,
,6.86%,0.00%,27.45%,0.00%,65.69%,0.00%,0.00%,,,,,,,,
DDDS-8080-300,22,0,60,0,20,0,0,102,3.019,0,0,0,0,102,ROTHMAN STOLER A
,21.57%,0.00%,58.82%,0.00%,19.61%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,22,0,60,0,20,0,0,102,3.019,0,0,0,0,102,
,21.57%,0.00%,58.82%,0.00%,19.61%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8084-300,20,0,16,0,0,0,0,36,3.555,66,0,0,0,102,BARRINGTON J
,55.56%,0.00%,44.44%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,20,0,16,0,0,0,0,36,3.555,66,0,0,0,102,
,55.56%,0.00%,44.44%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8160-300,88,0,13,0,1,0,0,102,3.852,0,0,0,0,102,TRIPLETT R
,86.27%,0.00%,12.75%,0.00%,0.98%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,88,0,13,0,1,0,0,102,3.852,0,0,0,0,102,
,86.27%,0.00%,12.75%,0.00%,0.98%,0.00%,0.00%,,,,,,,,
DDDS-8180-300,76,0,26,0,0,0,0,102,3.745,0,0,0,0,102,KONTOGIORGOS D
,74.51%,0.00%,25.49%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,76,0,26,0,0,0,0,102,3.745,0,0,0,0,102,
,74.51%,0.00%,25.49%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8200-300,100,0,2,0,0,0,0,102,3.98,0,0,0,0,102,MILLER A
,98.04%,0.00%,1.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,100,0,2,0,0,0,0,102,3.98,0,0,0,0,102,
,98.04%,0.00%,1.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8204-300,102,0,0,0,0,0,0,102,4,0,0,0,0,102,MILLER A
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,102,0,0,0,0,0,0,102,4,0,0,0,0,102,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8220-300,58,0,42,0,2,0,0,102,3.549,0,0,0,0,102,CRAMER G
,56.86%,0.00%,41.18%,0.00%,1.96%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,58,0,42,0,2,0,0,102,3.549,0,0,0,0,102,
,56.86%,0.00%,41.18%,0.00%,1.96%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8224-300,41,0,12,0,0,0,0,53,3.773,49,0,0,0,102,BARRINGTON J
,77.36%,0.00%,22.64%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,41,0,12,0,0,0,0,53,3.773,49,0,0,0,102,
,77.36%,0.00%,22.64%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8240-300,47,0,39,0,14,0,0,100,3.33,2,0,0,0,102,GONZALEZ M
,47.00%,0.00%,39.00%,0.00%,14.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,47,0,39,0,14,0,0,100,3.33,2,0,0,0,102,
,47.00%,0.00%,39.00%,0.00%,14.00%,0.00%,0.00%,,,,,,,,
DDDS-8241-300,34,0,55,0,13,0,0,102,3.205,0,0,0,0,102,READ FULLER A
,33.33%,0.00%,53.92%,0.00%,12.75%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,34,0,55,0,13,0,0,102,3.205,0,0,0,0,102,
,33.33%,0.00%,53.92%,0.00%,12.75%,0.00%,0.00%,,,,,,,,
DDDS-8264-300,102,0,0,0,0,0,0,102,4,0,0,0,0,102,BARRINGTON J
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,102,0,0,0,0,0,0,102,4,0,0,0,0,102,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8280-300,81,0,18,0,3,0,0,102,3.764,0,0,0,0,102,WRIGHT J
,79.41%,0.00%,17.65%,0.00%,2.94%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,81,0,18,0,3,0,0,102,3.764,0,0,0,0,102,
,79.41%,0.00%,17.65%,0.00%,2.94%,0.00%,0.00%,,,,,,,,
DDDS-8304-300,102,0,0,0,0,0,0,102,4,0,0,0,0,102,NAIR M
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,102,0,0,0,0,0,0,102,4,0,0,0,0,102,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8320-300,48,0,51,0,3,0,0,102,3.441,0,0,0,0,102,TAYLOR R
,47.06%,0.00%,50.00%,0.00%,2.94%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,48,0,51,0,3,0,0,102,3.441,0,0,0,0,102,
,47.06%,0.00%,50.00%,0.00%,2.94%,0.00%,0.00%,,,,,,,,
DDDS-8324-300,52,0,42,0,8,0,0,102,3.431,0,0,0,0,102,TAYLOR R
,50.98%,0.00%,41.18%,0.00%,7.84%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,52,0,42,0,8,0,0,102,3.431,0,0,0,0,102,
,50.98%,0.00%,41.18%,0.00%,7.84%,0.00%,0.00%,,,,,,,,
DDDS-8360-300,26,0,64,0,7,0,5,102,3.039,0,0,0,0,102,REGAN D
,25.49%,0.00%,62.75%,0.00%,6.86%,0.00%,4.90%,,,,,,,,
COURSE TOTAL:,26,0,64,0,7,0,5,102,3.039,0,0,0,0,102,
,25.49%,0.00%,62.75%,0.00%,6.86%,0.00%,4.90%,,,,,,,,
DDDS-8364-300,18,0,15,0,0,0,0,33,3.545,69,0,0,0,102,BARRINGTON J
,54.55%,0.00%,45.45%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,18,0,15,0,0,0,0,33,3.545,69,0,0,0,102,
,54.55%,0.00%,45.45%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8370-300,100,0,2,0,0,0,0,102,3.98,0,0,0,0,102,SIMONS P
,98.04%,0.00%,1.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,100,0,2,0,0,0,0,102,3.98,0,0,0,0,102,
,98.04%,0.00%,1.96%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8380-300,41,0,34,0,22,0,5,102,3.039,0,0,0,0,102,REUBEN J
,40.20%,0.00%,33.33%,0.00%,21.57%,0.00%,4.90%,,,,,,,,
DDDS-8380-301,0,0,0,0,5,0,0,5,2,0,0,0,0,5,REUBEN J
,0.00%,0.00%,0.00%,0.00%,100,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,41,0,34,0,27,0,5,107,2.99,0,0,0,0,107,
,38.32%,0.00%,31.78%,0.00%,25.23%,0.00%,4.67%,,,,,,,,
DDDS-8400-300,37,0,57,0,8,0,0,102,3.284,0,0,0,0,102,ALLEN S
,36.27%,0.00%,55.88%,0.00%,7.84%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,37,0,57,0,8,0,0,102,3.284,0,0,0,0,102,
,36.27%,0.00%,55.88%,0.00%,7.84%,0.00%,0.00%,,,,,,,,
DDDS-8404-300,66,0,2,0,0,0,0,68,3.97,34,0,0,0,102,BARRINGTON J
,97.06%,0.00%,2.94%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,66,0,2,0,0,0,0,68,3.97,34,0,0,0,102,
,97.06%,0.00%,2.94%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8500-300,59,0,40,0,3,0,0,102,3.549,0,0,0,0,102,GONZALEZ M
,57.84%,0.00%,39.22%,0.00%,2.94%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,59,0,40,0,3,0,0,102,3.549,0,0,0,0,102,
,57.84%,0.00%,39.22%,0.00%,2.94%,0.00%,0.00%,,,,,,,,
DDDS-8600-300,65,0,33,0,4,0,0,102,3.598,0,0,0,0,102,ALLEN S
,63.73%,0.00%,32.35%,0.00%,3.92%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,65,0,33,0,4,0,0,102,3.598,0,0,0,0,102,
,63.73%,0.00%,32.35%,0.00%,3.92%,0.00%,0.00%,,,,,,,,
DDDS-8610-300,32,0,42,0,28,0,0,102,3.039,1,0,0,0,103,REGAN D
,31.37%,0.00%,41.18%,0.00%,27.45%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,32,0,42,0,28,0,0,102,3.039,1,0,0,0,103,
,31.37%,0.00%,41.18%,0.00%,27.45%,0.00%,0.00%,,,,,,,,
DDDS-9040-300,63,0,32,0,2,0,2,99,3.555,0,0,0,0,99,TALEGHANI ESFAH M
,63.64%,0.00%,32.32%,0.00%,2.02%,0.00%,2.02%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-9040-302,89,0,12,0,1,0,0,102,3.862,0,0,0,0,102,GOVINDARAJAN S
,87.25%,0.00%,11.76%,0.00%,0.98%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,152,0,44,0,3,0,2,201,3.711,0,0,0,0,201,
,75.62%,0.00%,21.89%,0.00%,1.49%,0.00%,1.00%,,,,,,,,
DDDS-9044-300,52,0,43,0,4,0,0,99,3.484,0,0,0,0,99,BARRINGTON J
,52.53%,0.00%,43.43%,0.00%,4.04%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,52,0,43,0,4,0,0,99,3.484,0,0,0,0,99,
,52.53%,0.00%,43.43%,0.00%,4.04%,0.00%,0.00%,,,,,,,,
DDDS-9070-300,47,0,43,0,9,0,0,99,3.383,0,0,0,0,99,TAYLOR R
,47.47%,0.00%,43.43%,0.00%,9.09%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,47,0,43,0,9,0,0,99,3.383,0,0,0,0,99,
,47.47%,0.00%,43.43%,0.00%,9.09%,0.00%,0.00%,,,,,,,,
DDDS-9080-300,95,0,4,0,0,0,0,99,3.959,0,0,0,0,99,LIESCHESKI J
,95.96%,0.00%,4.04%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,95,0,4,0,0,0,0,99,3.959,0,0,0,0,99,
,95.96%,0.00%,4.04%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9090-300,29,0,48,0,14,0,1,92,3.13,7,0,0,0,99,MCWHORTER A
,31.52%,0.00%,52.17%,0.00%,15.22%,0.00%,1.09%,,,,,,,,
COURSE TOTAL:,29,0,48,0,14,0,1,92,3.13,7,0,0,0,99,
,31.52%,0.00%,52.17%,0.00%,15.22%,0.00%,1.09%,,,,,,,,
DDDS-9110-300,43,0,41,0,13,0,0,97,3.309,2,0,0,0,99,REUBEN J
,44.33%,0.00%,42.27%,0.00%,13.40%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,43,0,41,0,13,0,0,97,3.309,2,0,0,0,99,
,44.33%,0.00%,42.27%,0.00%,13.40%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-9140-300,99,0,0,0,0,0,0,99,4,0,0,0,0,99,SIMONS P
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,99,0,0,0,0,0,0,99,4,0,0,0,0,99,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9190-300,83,0,16,0,0,0,0,99,3.838,0,0,0,0,99,PATEL P
