,37.50%,47.50%,7.50%,5.00%,2.50%,,,,,,,,
COURSE TOTAL:,52,44,4,2,1,103,3.398,0,0,0,0,103,
,50.49%,42.72%,3.88%,1.94%,0.97%,,,,,,,,
PHAR-715-300,58,4,1,0,0,63,3.904,0,0,0,0,63,PATEL P
,92.06%,6.35%,1.59%,0.00%,0.00%,,,,,,,,
PHAR-715-301,38,2,0,0,0,40,3.95,0,0,0,0,40,PATEL P
,95.00%,5.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,96,6,1,0,0,103,3.922,0,0,0,0,103,
,93.20%,5.83%,0.97%,0.00%,0.00%,,,,,,,,
PHAR-726-300,38,25,0,0,0,63,3.603,0,0,0,0,63,THANGAVEL S
,60.32%,39.68%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-726-301,21,16,3,0,0,40,3.45,0,0,0,0,40,THANGAVEL S
,52.50%,40.00%,7.50%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,59,41,3,0,0,103,3.543,0,0,0,0,103,
,57.28%,39.81%,2.91%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-734-300,5,0,0,0,0,5,4,0,0,0,0,5,ALYISMAIL H
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-745-300,23,3,1,0,0,27,3.814,0,0,0,0,27,LUKE J
,85.19%,11.11%,3.70%,0.00%,0.00%,,,,,,,,
PHAR-745-301,2,3,0,0,0,5,3.4,0,0,0,0,5,LUKE J
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,6,1,0,0,32,3.75,0,0,0,0,32,
,78.13%,18.75%,3.13%,0.00%,0.00%,,,,,,,,
PHAR-757-300,57,6,0,0,0,63,3.904,0,0,0,0,63,HERNANDEZ J
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-757-301,29,11,0,0,0,40,3.725,0,0,0,0,40,HERNANDEZ J
,72.50%,27.50%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,86,17,0,0,0,103,3.834,0,0,0,0,103,
,83.50%,16.50%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-766-300,14,0,0,0,0,14,4,0,0,0,0,14,JOSEPH M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,14,0,0,0,0,14,4,0,0,0,0,14,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-771-300,9,0,0,0,0,9,4,0,0,0,0,9,EVERETT-HOUSER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-771-301,6,1,0,0,0,7,3.857,0,0,0,0,7,EVERETT-HOUSER J
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
COURSE TOTAL:,15,1,0,0,0,16,3.937,0,0,0,0,16,
,93.75%,6.25%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-778-300,27,35,1,0,0,63,3.412,0,0,0,0,63,LUKE J
,42.86%,55.56%,1.59%,0.00%,0.00%,,,,,,,,
PHAR-778-301,20,19,0,0,1,40,3.425,0,0,0,0,40,LUKE J
,50.00%,47.50%,0.00%,0.00%,2.50%,,,,,,,,
COURSE TOTAL:,47,54,1,0,1,103,3.417,0,0,0,0,103,
,45.63%,52.43%,0.97%,0.00%,0.97%,,,,,,,,
PHAR-779-300,19,2,0,0,0,21,3.904,0,0,0,0,21,HAY H
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-779-301,18,3,0,0,0,21,3.857,0,0,0,0,21,HAY H
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,37,5,0,0,0,42,3.88,0,0,0,0,42,
,88.10%,11.90%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-789-300,5,0,0,0,0,5,4,0,0,0,0,5,CASTRO J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-789-301,5,0,0,0,0,5,4,0,0,0,0,5,PATEL P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-789-303,7,1,0,0,0,8,3.875,0,0,0,0,8,FARRIS C
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-789-304,13,0,0,0,0,13,4,0,0,0,0,13,FARRIS C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,30,1,0,0,0,31,3.967,0,0,0,0,31,
,96.77%,3.23%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-801-300,72,0,0,0,0,72,4,0,0,0,0,72,PETERSON S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-801-301,42,0,0,0,0,42,4,0,0,0,0,42,PETERSON S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,114,0,0,0,0,114,4,0,0,0,0,114,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-805-300,69,4,1,0,0,74,3.918,0,0,0,0,74,PETERSON S
,93.24%,5.41%,1.35%,0.00%,0.00%,,,,,,,,
PHAR-805-301,35,0,0,0,0,35,4,0,0,0,0,35,PETERSON S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,4,1,0,0,109,3.944,0,0,0,0,109,
,95.41%,3.67%,0.92%,0.00%,0.00%,,,,,,,,
PHAR-812-300,16,41,14,1,0,72,3,0,0,0,0,72,LUCE A
,22.22%,56.94%,19.44%,1.39%,0.00%,,,,,,,,
PHAR-812-301,9,19,14,0,0,42,2.88,0,0,0,0,42,LUCE A
,21.43%,45.24%,33.33%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,60,28,1,0,114,2.956,0,0,0,0,114,
,21.93%,52.63%,24.56%,0.88%,0.00%,,,,,,,,
PHAR-813-300,24,42,6,0,0,72,3.25,0,0,0,0,72,ELMAGEED Z
,33.33%,58.33%,8.33%,0.00%,0.00%,,,,,,,,
PHAR-813-301,18,21,3,0,0,42,3.357,0,0,0,0,42,ELMAGEED Z
,42.86%,50.00%,7.14%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,42,63,9,0,0,114,3.289,0,0,0,0,114,
,36.84%,55.26%,7.89%,0.00%,0.00%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
PHAR-815-300,58,10,1,0,2,71,3.718,0,0,0,1,72,WESTON J
,81.69%,14.08%,1.41%,0.00%,2.82%,,,,,,,,
PHAR-815-301,38,4,0,0,0,42,3.904,0,0,0,0,42,WESTON J
,90.48%,9.52%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,96,14,1,0,2,113,3.787,0,0,0,1,114,
,84.96%,12.39%,0.88%,0.00%,1.77%,,,,,,,,
PHAR-871-300,70,0,1,0,1,72,3.916,0,0,0,0,72,ALONZO J
,97.22%,0.00%,1.39%,0.00%,1.39%,,,,,,,,
PHAR-871-301,37,0,4,0,1,42,3.714,0,0,0,0,42,ALONZO J
,88.10%,0.00%,9.52%,0.00%,2.38%,,,,,,,,
COURSE TOTAL:,107,0,5,0,2,114,3.842,0,0,0,0,114,
,93.86%,0.00%,4.39%,0.00%,1.75%,,,,,,,,
PHAR-873-300,64,8,0,0,0,72,3.888,0,0,0,0,72,PETERSON S
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-873-301,40,2,0,0,0,42,3.952,0,0,0,0,42,PETERSON S
,95.24%,4.76%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,10,0,0,0,114,3.912,0,0,0,0,114,
,91.23%,8.77%,0.00%,0.00%,0.00%,,,,,,,,
PHAR-875-300,22,38,11,0,1,72,3.111,0,0,0,0,72,BREMICK M
,30.56%,52.78%,15.28%,0.00%,1.39%,,,,,,,,
PHAR-875-301,15,20,7,0,0,42,3.19,0,0,0,0,42,BREMICK M
,35.71%,47.62%,16.67%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,37,58,18,0,1,114,3.14,0,0,0,0,114,
,32.46%,50.88%,15.79%,0.00%,0.88%,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,
,,,,,Professional Pharmacy,,,,,,,,
COLLEGE:,PHARMACY,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF PHARMACY,,,,,TOTAL,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- -----,,,------- -------------------,
DEPARTMENT TOTAL:,1715,674,142,5,7,2543,3.481,0,0,0,2,2545,
,67.44%,26.50%,5.58%,0.20%,0.28%,,,,,,,,
COLLEGE TOTAL:,1715,674,142,5,7,2543,3.481,0,0,0,2,2545,
,67.44%,26.50%,5.58%,0.20%,0.28%,,,,,,,,
